FeatureNum,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
8,log/pimaindians_diabetes/8/noSelect/noAUG__noIMB__Standard/sklearn_SVM,False,0.2,0.5,2026-01-30 21:13:48,1769764270122_202fd60e,1769764270122_202fd60e17697788280661832,0.737012987012987,0.7132095834232679,0.6867592592592593,0.6944509160224505,0.7292093245137611,0.737012987012987,0.7285028008103303,0.737012987012987,0.737012987012987,0.7370129870129869,0.7211660690497406,Last,noSelect,noAUG__noIMB__Standard,sklearn_SVM,Standard,noAUG,noIMB
8,log/pimaindians_diabetes/8/noSelect/Standard__noAUG__noIMB/sklearn_SVM,True,0.2,0.5,2026-01-30 21:14:01,1769764270122_202fd60e,1769764270122_202fd60e17697788418034418,0.7337662337662338,0.7086309523809524,0.6842592592592592,0.6915206648697215,0.7256915162759319,0.7337662337662338,0.7256143452235096,0.7337662337662338,0.7337662337662338,0.7337662337662338,0.7179349178120924,First,noSelect,Standard__noAUG__noIMB,sklearn_SVM,Standard,noAUG,noIMB
8,log/pimaindians_diabetes/8/noSelect/Standard__gaussian_noise__noIMB/random_forest,True,0.2,0.5,2026-01-30 21:14:37,1769764270122_202fd60e,1769764270122_202fd60e17697788774327859,0.6396103896103896,0.5629884204707456,0.5308333333333333,0.5040314825508646,0.59359398420671,0.6396103896103896,0.5814869117113362,0.6396103896103896,0.6396103896103896,0.6396103896103896,0.5874134887845646,First,noSelect,Standard__gaussian_noise__noIMB,random_forest,Standard,gaussian_noise,noIMB
8,log/pimaindians_diabetes/8/noSelect/Standard__gaussian_noise__noIMB/sklearn_SVM,True,0.1,0.35,2026-01-30 21:14:23,1769764270122_202fd60e,1769764270122_202fd60e17697788634261023,0.7077922077922079,0.6775,0.6642592592592592,0.6686489980607627,0.7011924439197167,0.7077922077922079,0.7026125135368833,0.7077922077922079,0.7077922077922079,0.7077922077922079,0.6931012801744274,First,noSelect,Standard__gaussian_noise__noIMB,sklearn_SVM,Standard,gaussian_noise,noIMB
8,log/pimaindians_diabetes/8/noSelect/Standard__gaussian_noise__noIMB/sklearn_SVM,True,0.1,0.5,2026-01-30 21:14:27,1769764270122_202fd60e,1769764270122_202fd60e17697788678899288,0.7207792207792207,0.7672321809645753,0.6146296296296296,0.6035545189562679,0.7497505695328999,0.7207792207792207,0.6678342206457879,0.7207792207792207,0.7207792207792207,0.7207792207792207,0.6921812372647069,First,noSelect,Standard__gaussian_noise__noIMB,sklearn_SVM,Standard,gaussian_noise,noIMB
