Metric,AugName_noAug,FS_Method_biMaxInfgain,FS_Method_infgain,FS_Method_noSelect,FeatureNum,ImblName_noImbl,Model_DTmodel,Model_GradientBoosting,Model_LogisticRegression,Model_XGBmodel,Model_random_forest,Model_sklearn_SVM,Norm_Order_first,Norm_Order_last,Prob_Threshold,Scaler_minmax,Scaler_standard,Split_Ratio
Accuracy,0.0,0.035652143617701006,0.03266097766423484,0.004198937767525822,0.0965743183286411,0.0,0.4889101713146626,0.026797817337057155,0.029146875551744857,0.031075065450894356,0.026921771913296044,0.02401063718994654,0.002318079477675039,0.002324025884928083,0.047687254531398694,0.025444702912206497,0.029156099873583193,0.09712112118450428
Macro_F1,0.0,0.028857553170742355,0.032615876539112514,0.0038733972290726304,0.0975479500291857,0.0,0.4992319236876761,0.018862199381423604,0.02853731111126119,0.02443705903968564,0.021371044492132105,0.020363127539921932,0.0023702118387222974,0.0022032708789208873,0.0405664466736468,0.02453573964501956,0.023234077422503874,0.13139281132097286
Macro_Precision,0.0,0.02791496842204802,0.03042197792492014,0.0039278998685524855,0.08903410292912865,0.0,0.5561932530973324,0.023382000238465574,0.020331304578069437,0.021332271862874782,0.02067131115799997,0.018761985025547732,0.002104168069730338,0.0021376493248772004,0.03996322009953772,0.023697063256315286,0.022677166735306217,0.09744965740929412
Macro_Recall,0.0,0.023989587358322132,0.03448305642057637,0.003153658803382331,0.08548569218168241,0.0,0.4842921344191985,0.013417156036995887,0.03239018516106996,0.01979565989180788,0.013012748262836073,0.01866228864909314,0.0020716874739252203,0.0020537350277782494,0.06274346171308479,0.02460822010270763,0.023555116035508517,0.15628561246203101
Weighted_F1,0.0,0.03210633775091502,0.03223148124446468,0.004141616475865296,0.0989866959776856,0.0,0.48938320398840895,0.023365911672397644,0.03187302803741868,0.028627205906536748,0.025589118370342816,0.02254634485878001,0.00231139751127701,0.0022625134789214982,0.041593463607363906,0.02577131742898754,0.02554562855186742,0.1136647351387668
Weighted_Precision,0.0,0.021438336055220466,0.03171219457601311,0.003412988989904541,0.08634238797423263,0.0,0.5560586989510893,0.020736865247650754,0.02087989588528848,0.016949755218500846,0.016491763149342236,0.016477023704398915,0.0019097972545512808,0.0019283361859877347,0.03378244207985234,0.019930873806291466,0.020687205414210458,0.1312614355074654
