Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Scaler,Split_Ratio
Accuracy,0.0,0.07251205904946166,0.0,0.0,0.6268623387576016,0.004642105362603122,0.0,0.05460080278578969,0.0
Macro_F1,0.0,0.0653468269389275,0.0,0.0,0.6128026652521007,0.004573482717643185,0.0,0.04776981706752344,0.0
Macro_Precision,0.0,0.06226484621552065,0.0,0.0,0.6606721259602898,0.004241817394607538,0.0,0.0463742299916215,0.0
Macro_Recall,0.0,0.061626302582280836,0.0,0.0,0.5815701724210014,0.00412542250170347,0.0,0.04816333613821615,0.0
Weighted_F1,0.0,0.06847943547124499,0.0,0.0,0.6213848128338849,0.004573910990198509,0.0,0.051316945980854956,0.0
Weighted_Precision,0.0,0.05656351962113812,0.0,0.0,0.6475940021562705,0.0038381334405390155,0.0,0.040618079220501924,0.0
