Recall,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.0,2026-02-20 19:57:00,20260220-191939,log/pimaindians_diabetes/20260220-191939/4/infgain/minmax__gaussian_noise__ADASYN/sklearn_SVM,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,first,0.1,0.35,1771586390261_bd95089d17715886204327887,42,4,infgain,minmax,gaussian_noise,ADASYN,sklearn_SVM
0.0,2026-02-22 19:41:03,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/biMaxInfgain/gaussian_noise__ADASYN__standard/XGBmodel,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,last,0.1,0.35,1771718062421_c4b64e6c17717604635508778,126,7,biMaxInfgain,standard,gaussian_noise,ADASYN,XGBmodel
0.0,2026-02-21 10:01:35,20260220-191939,log/pimaindians_diabetes/20260220-191939/7/biMaxInfgain/gaussian_noise__SMOTE__standard/XGBmodel,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,last,0.1,0.35,1771586390261_bd95089d17716392952658108,7,7,biMaxInfgain,standard,gaussian_noise,SMOTE,XGBmodel
0.0,2026-02-22 21:16:43,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/biMeanInfgain/gaussian_noise__ADASYN__standard/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,last,0.1,0.35,1771718062421_c4b64e6c17717662033734734,5012,7,biMeanInfgain,standard,gaussian_noise,ADASYN,GradientBoosting
0.0,2026-02-21 09:49:49,20260220-191939,log/pimaindians_diabetes/20260220-191939/7/biMaxInfgain/gaussian_noise__ADASYN__standard/random_forest,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,last,0.1,0.35,1771586390261_bd95089d17716385892134851,7,7,biMaxInfgain,standard,gaussian_noise,ADASYN,random_forest
