FP,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0,2026-01-30 17:28:27,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMaxInfgain/gaussian_noise__ADASYN__Standard/sklearn_SVM,0,0.551948051948052,0.5417259671367577,0.5212817975141691,1.0,0.31,0.4732824427480916,100.0,31,69,54,False,0.2,0.35,1769764270122_202fd60e17697653070267082
0,2026-01-30 17:54:20,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMaxInfgain/gaussian_noise__SMOTE__MinMax/random_forest,0,0.435064935064935,0.3919673247106875,0.3436139082156781,1.0,0.13,0.2300884955752212,100.0,13,87,54,False,0.2,0.35,1769764270122_202fd60e17697668603835458
0,2026-01-30 17:54:20,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMaxInfgain/gaussian_noise__SMOTE__MinMax/XGBmodel,0,0.4025974025974026,0.3440740740740741,0.2855507455507456,1.0,0.08,0.1481481481481481,100.0,8,92,54,False,0.2,0.35,1769764270122_202fd60e17697668606061501
0,2026-01-30 17:50:44,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/infgain/gaussian_noise__SMOTE__Standard/GradientBoosting,0,0.5454545454545454,0.5341400172860847,0.5124538382965349,1.0,0.3,0.4615384615384615,50.0,15,35,27,False,0.1,0.35,1769764270122_202fd60e17697666444985733
0,2026-01-30 17:54:25,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMaxInfgain/MinMax__gaussian_noise__SMOTE/random_forest,0,0.4415584415584415,0.4011575330077772,0.3546964881745131,1.0,0.14,0.2456140350877192,50.0,7,43,27,True,0.1,0.35,1769764270122_202fd60e17697668656349550
