TN,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
98,2026-01-30 18:26:26,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__noIMB__MinMax/sklearn_SVM,1,0.7272727272727273,0.611764705882353,0.6750190985485103,0.875,0.2592592592592592,0.4,54.0,14,40,2,False,0.2,0.5,1769764270122_202fd60e17697687868270791
97,2026-01-30 17:33:30,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMeanInfgain/gaussian_noise__noIMB__Standard/GradientBoosting,1,0.6948051948051948,0.5517433578993002,0.6273852486771295,0.7692307692307693,0.1851851851851851,0.2985074626865671,54.0,10,44,3,False,0.2,0.5,1769764270122_202fd60e17697656104066115
97,2026-01-30 17:23:44,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/4/infgain/Standard__gaussian_noise__TomekLinks/GradientBoosting,1,0.7077922077922078,0.5797707840640349,0.6490529663169284,0.8,0.2222222222222222,0.3478260869565217,54.0,12,42,3,True,0.2,0.5,1769764270122_202fd60e17697650247116626
97,2026-01-30 18:17:43,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/infgain/gaussian_noise__noIMB__MinMax/sklearn_SVM,1,0.7142857142857143,0.5932773109243697,0.6595438175270109,0.8125,0.2407407407407407,0.3714285714285714,54.0,13,41,3,False,0.2,0.5,1769764270122_202fd60e17697682637740583
97,2026-01-30 17:52:28,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMaxInfgain/gaussian_noise__noIMB__MinMax/GradientBoosting,1,0.7012987012987013,0.5659313725490196,0.6383371530430354,0.7857142857142857,0.2037037037037037,0.3235294117647059,54.0,11,43,3,False,0.2,0.5,1769764270122_202fd60e17697667487846242
