FeatureNum,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FS_Method,Scaler,AugName,ImblName,Model
4,2026-02-20 16:13:33,20260220-161321,log/pimaindians_diabetes/20260220-161321/4/biMaxInfgain/minmax__gaussian_noise__ADASYN/random_forest,0,0.4935064935064935,0.4879795396419437,0.4720895472813631,0.7894736842105263,0.3,0.4347826086956521,50.0,15,35,4,23,first,0.1,0.35,1771575212296_720c096117715752134796516,42,biMaxInfgain,minmax,gaussian_noise,ADASYN,random_forest
4,2026-02-22 08:51:48,20260222-075415,log/pimaindians_diabetes/20260222-075415/4/infgain/minmax__mixup__SMOTE/sklearn_SVM,0,0.7077922077922078,0.7022556390977444,0.7143833609999024,0.8666666666666667,0.65,0.7428571428571429,100.0,65,35,10,44,first,0.2,0.35,1771718062421_c4b64e6c17717215083207230,23,infgain,minmax,mixup,SMOTE,sklearn_SVM
4,2026-02-22 08:51:47,20260222-075415,log/pimaindians_diabetes/20260222-075415/4/infgain/minmax__mixup__SMOTE/GradientBoosting,1,0.7402597402597403,0.7096530920060332,0.7378112083994437,0.64,0.5925925925925926,0.6153846153846154,27.0,16,11,9,41,first,0.1,0.5,1771718062421_c4b64e6c17717215079127218,5012,infgain,minmax,mixup,SMOTE,GradientBoosting
4,2026-02-22 08:51:47,20260222-075415,log/pimaindians_diabetes/20260222-075415/4/infgain/minmax__mixup__SMOTE/GradientBoosting,0,0.7402597402597403,0.7096530920060332,0.7378112083994437,0.7884615384615384,0.82,0.803921568627451,50.0,41,9,11,16,first,0.1,0.5,1771718062421_c4b64e6c17717215079127218,5012,infgain,minmax,mixup,SMOTE,GradientBoosting
4,2026-02-22 08:51:47,20260222-075415,log/pimaindians_diabetes/20260222-075415/4/infgain/minmax__mixup__SMOTE/LogisticRegression,1,0.7142857142857143,0.6806184012066365,0.7115923292393881,0.6,0.5555555555555556,0.5769230769230769,27.0,15,12,10,40,first,0.1,0.5,1771718062421_c4b64e6c17717215074486423,5012,infgain,minmax,mixup,SMOTE,LogisticRegression
