Support,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
27.0,2026-01-30 20:57:57,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/infgain/mixup__TomekLinks__MinMax/random_forest,1,0.7402597402597403,0.6973270440251573,0.7313771134525852,0.6666666666666666,0.5185185185185185,0.5833333333333334,14,13,7,43,False,0.1,0.5,1769764270122_202fd60e17697778778468113
27.0,2026-01-30 20:21:06,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/infgain/noAUG__RandomUnderSampler__MinMax/LogisticRegression,1,0.6883116883116883,0.6878378378378378,0.6914706914706914,0.5319148936170213,0.925925925925926,0.6756756756756757,25,2,22,28,False,0.1,0.35,1769764270122_202fd60e17697756667118016
27.0,2026-01-30 18:37:11,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/noAUG__ADASYN__MinMax/DTmodel,1,0.6233766233766234,0.6105006105006106,0.6316540602254888,0.4722222222222222,0.6296296296296297,0.5396825396825397,17,10,19,31,False,0.1,0.5,1769764270122_202fd60e17697694311049419
27.0,2026-01-30 20:21:06,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/infgain/noAUG__RandomUnderSampler__MinMax/DTmodel,1,0.6103896103896104,0.5950210378681626,0.6185861824010492,0.4571428571428571,0.5925925925925926,0.5161290322580645,16,11,19,31,False,0.1,0.35,1769764270122_202fd60e17697756662745474
27.0,2026-01-30 20:21:05,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/infgain/noAUG__RandomUnderSampler__MinMax/XGBmodel,1,0.8051948051948052,0.8018528049408131,0.8095394055249948,0.65,0.9629629629629628,0.7761194029850746,26,1,14,36,False,0.1,0.35,1769764270122_202fd60e17697756658418981
