F1,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.9090909090909092,2026-02-22 08:20:57,20260222-075415,log/pimaindians_diabetes/20260222-075415/4/biMaxInfgain/mixup__noImbl__standard/sklearn_SVM,0,0.8831168831168831,0.8727272727272727,0.8835891381345926,0.9183673469387756,0.9,50.0,45,5,4,23,last,0.1,0.35,1771718062421_c4b64e6c17717196571344015,126,4,biMaxInfgain,standard,mixup,noImbl,sklearn_SVM
0.9090909090909092,2026-02-22 08:41:10,20260222-075415,log/pimaindians_diabetes/20260222-075415/4/biMeanInfgain/standard__mixup__noImbl/sklearn_SVM,0,0.8831168831168831,0.8727272727272727,0.8835891381345926,0.9183673469387756,0.9,50.0,45,5,4,23,first,0.1,0.35,1771718062421_c4b64e6c17717208706416300,126,4,biMeanInfgain,standard,mixup,noImbl,sklearn_SVM
0.9056603773584906,2026-02-20 23:12:13,20260220-191939,log/pimaindians_diabetes/20260220-191939/5/biMeanInfgain/mixup__noImbl__standard/random_forest,0,0.8701298701298701,0.8486635220125787,0.8656885567262927,0.8571428571428571,0.96,50.0,48,2,8,19,last,0.1,0.5,1771586390261_bd95089d17716003332989887,7,5,biMeanInfgain,standard,mixup,noImbl,random_forest
0.9056603773584906,2026-02-22 08:41:37,20260222-075415,log/pimaindians_diabetes/20260222-075415/4/biMeanInfgain/mixup__noImbl__standard/GradientBoosting,0,0.8701298701298701,0.8486635220125787,0.8656885567262927,0.8571428571428571,0.96,50.0,48,2,8,19,last,0.1,0.5,1771718062421_c4b64e6c17717208978717813,126,4,biMeanInfgain,standard,mixup,noImbl,GradientBoosting
0.9052631578947368,2026-02-22 14:11:52,20260222-075415,log/pimaindians_diabetes/20260222-075415/6/biMaxInfgain/noAug__TomekLinks__standard/XGBmodel,0,0.8831168831168831,0.8763603925066905,0.8849936860641587,0.9555555555555556,0.86,50.0,43,7,2,25,last,0.1,0.35,1771718062421_c4b64e6c17717407126849592,126,6,biMaxInfgain,standard,noAug,TomekLinks,XGBmodel
