Metric,Mean,Std
Accuracy,0.6720772283272283,0.0800974961418691
Macro_Precision,0.6829193249363897,0.05831650696035934
Macro_Recall,0.6834244618550174,0.06964291821959222
Macro_F1,0.6536331862581195,0.08509096266867287
Weighted_Precision,0.7258418724484431,0.06051950642683326
Weighted_Recall,0.6720772283272283,0.0800974961418691
Weighted_F1,0.6691082863627326,0.09421041276844208
Micro_Precision,0.6720772283272283,0.0800974961418691
Micro_Recall,0.6720772283272283,0.0800974961418691
Micro_F1,0.6720772283272283,0.0800974961418691
Integrated_Score,0.676460678148004,0.07276835082690271
