Metric,Mean,Std
Accuracy,0.6953536047286047,0.06831772585581103
Macro_Precision,0.7101634898272492,0.0248555665875314
Macro_Recall,0.7077052172364673,0.0483269170972988
Macro_F1,0.6770168146913105,0.07161591436262778
Weighted_Precision,0.752078972523758,0.03095451780876801
Weighted_Recall,0.6953536047286047,0.06831772585581103
Weighted_F1,0.6914813156916344,0.0839358327302732
Micro_Precision,0.6953536047286047,0.06831772585581103
Micro_Recall,0.6953536047286047,0.06831772585581103
Micro_F1,0.6953536047286047,0.06831772585581102
Integrated_Score,0.7004109294076308,0.055766815193936774
