Metric,Mean,Std
Accuracy,0.6865134865134864,0.09729509288632737
Macro_Precision,0.6994678647068076,0.06570377049768567
Macro_Recall,0.7001577338556506,0.08283778329974899
Macro_F1,0.6662902739766647,0.10583319283209792
Weighted_Precision,0.7412365210036312,0.06570683474970555
Weighted_Recall,0.6865134865134864,0.09729509288632737
Weighted_F1,0.6801228528326924,0.11599850831206715
Micro_Precision,0.6865134865134864,0.09729509288632737
Micro_Recall,0.6865134865134864,0.09729509288632737
Micro_F1,0.6865134865134864,0.09729509288632736
Integrated_Score,0.690653575583407,0.08978566204396596
