Macro_Precision,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State,Timestamp,RunID,LogDir,Model_RunID,Accuracy,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.7822817631806396,4,biMaxInfgain,standard,noAug,TomekLinks,GradientBoosting,first,0.35,0.2,42,2026-02-20 19:36:01,20260220-191939,log/pimaindians_diabetes/4/biMaxInfgain/standard__noAug__TomekLinks/GradientBoosting,1771586390261_bd95089d17715873611148272,0.7987012987012987,0.8024074074074075,0.7877373171490818,0.8137525395952362,0.7987012987012987,0.8021471214748526,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.7978073562924378
0.7822817631806396,4,biMeanInfgain,standard,noAug,TomekLinks,GradientBoosting,first,0.35,0.2,42,2026-02-20 19:55:51,20260220-191939,log/pimaindians_diabetes/4/biMeanInfgain/standard__noAug__TomekLinks/GradientBoosting,1771586390261_bd95089d17715885512559389,0.7987012987012987,0.8024074074074075,0.7877373171490818,0.8137525395952362,0.7987012987012987,0.8021471214748526,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.7978073562924378
0.7803118908382066,6,infgain,standard,gaussian_noise,noImbl,sklearn_SVM,last,0.5,0.2,42,2026-02-21 07:01:11,20260220-191939,log/pimaindians_diabetes/6/infgain/gaussian_noise__noImbl__standard/sklearn_SVM,1771586390261_bd95089d17716284711479034,0.7337662337662337,0.6331481481481481,0.6319440396385894,0.761854130275183,0.7337662337662337,0.689768989390091,0.7337662337662337,0.7337662337662337,0.7337662337662337,0.709294864786949
0.7803030303030303,6,biMaxInfgain,standard,mixup,ADASYN,GradientBoosting,last,0.35,0.2,42,2026-02-21 02:44:29,20260220-191939,log/pimaindians_diabetes/6/biMaxInfgain/mixup__ADASYN__standard/GradientBoosting,1771586390261_bd95089d17716130696079122,0.7532467532467533,0.8014814814814815,0.7517393517732904,0.836875245966155,0.7532467532467533,0.7575177240882315,0.7532467532467533,0.7532467532467533,0.7532467532467532,0.769553238452996
0.7797461660497091,7,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting,last,0.5,0.2,42,2026-02-21 09:46:27,20260220-191939,log/pimaindians_diabetes/7/biMaxInfgain/noAug__noImbl__minmax/GradientBoosting,1771586390261_bd95089d17716383879332247,0.7987012987012987,0.7938888888888889,0.7849065104753323,0.8069941692363691,0.7987012987012987,0.8011772863316003,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.795456011419056
