Metric,AugName_gaussian_noise,AugName_mixup,AugName_noAug,FS_Method_biMaxInfgain,FS_Method_biMeanInfgain,FS_Method_infgain,FS_Method_noSelect,FeatureNum,ImblName_ADASYN,ImblName_RandomUnderSampler,ImblName_SMOTE,ImblName_TomekLinks,ImblName_noImbl,Model_DTmodel,Model_GradientBoosting,Model_LogisticRegression,Model_XGBmodel,Model_random_forest,Model_sklearn_SVM,Norm_Order_first,Norm_Order_last,Prob_Threshold,Random_State,Scaler_minmax,Scaler_standard,Split_Ratio
Accuracy,0.3464502547045932,0.003997315179280801,0.004018932353288856,0.009265229202358553,0.009918390488137667,0.01767899760383804,0.0027768627432565103,0.04981585059093557,0.04666053351511338,0.02922557947825149,0.025985100699030844,0.03682870470628537,0.02974447074966554,0.09009534761028598,0.006639365808469106,0.031032047132755806,0.006650681305462869,0.023533918773416276,0.032133021356664696,0.012825212963310462,0.012597681902392986,0.09805540336866364,0.0,0.015209099529796601,0.016201842590080243,0.04266015564466544
Macro_F1,0.3975155963536222,0.00391662879814571,0.003907073219135495,0.009454060372478519,0.009965192793064232,0.016317616979263493,0.002883666247902198,0.05020004809744195,0.05613234652605556,0.043917939284947236,0.033157833895131696,0.012829325219754294,0.012146444203873133,0.08850517163429494,0.006527363361345399,0.03332754993085681,0.00627936502636704,0.02181764970065514,0.035258571328708105,0.013180388483139465,0.012440594345015788,0.056671243968456464,0.0,0.015070686269536076,0.01440464371420909,0.04417300024659978
Macro_Precision,0.2612386691178217,0.006448452495206043,0.006207180726390392,0.014206259910316956,0.01376516081518902,0.02324293708533178,0.003767445019491673,0.06612376854007053,0.01711952830628087,0.012843442966672104,0.013976449310002217,0.014794027012987978,0.01582040532327425,0.28567176832750113,0.01583425718391809,0.01717974206507834,0.014007366785630897,0.034768330320012586,0.010488066806827328,0.013995548547583017,0.014187703766201164,0.03469587654972627,0.0,0.013876739928422744,0.013937021641690483,0.06180385144837257
Macro_Recall,0.3817257451607022,0.005894548948131014,0.005981221989835828,0.011275109245453838,0.011433075446323326,0.020279210501488107,0.0033679594953264715,0.05807793900083067,0.023545842907246785,0.023111120266317585,0.016803209092723412,0.018952908436707036,0.019789078900962192,0.17138789340900767,0.006975025254324336,0.020237209040822088,0.0068649563179042986,0.02447731834444324,0.01897064486984507,0.012383901713740089,0.012151529206931357,0.04453426917539005,0.0,0.014411102389598605,0.01407265873756218,0.05329652214838238
Weighted_F1,0.35721865103132117,0.0030827614045925156,0.003063248580286046,0.00883031951165007,0.009598941461177903,0.01704306107474653,0.002595578420607478,0.047247038447829126,0.07380236808886631,0.05191728905293887,0.04052720868050172,0.010848262554551508,0.009546960647046248,0.06966206755805426,0.005608380487367733,0.03230405525710844,0.006063550648727764,0.02373253917026971,0.0344054572982468,0.01219259070069612,0.01235118834637128,0.09612881790001508,0.0,0.016070663433351715,0.018112202276311176,0.03804679796736434
Weighted_Precision,0.2542426246968164,0.006595495049206741,0.006407331191030953,0.015142562196341462,0.014381830976062278,0.023647048174120645,0.004131221016306347,0.07043296848463497,0.0155501649740381,0.013606252698724121,0.012590894611326987,0.021809519482205872,0.023529170870504747,0.27182288739882177,0.02044874786188822,0.010446675113009053,0.017509207149655783,0.03165337047200044,0.009455291178533968,0.01507794203369314,0.01489294516045109,0.036211802099222694,0.0,0.01582000020283622,0.016173292417820926,0.05842075449074739
