Macro_Recall,Timestamp,RunID,LogDir,Norm_First,Model_RunID,Split_Ratio,Prob_Threshold,Accuracy,Macro_Precision,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.3237037037037037,2026-01-31 04:25:35,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMeanInfgain/MinMax__gaussian_noise__SMOTE/DTmodel,True,1769799643988_de27996617698047359055847,0.1,0.5,0.2987012987012987,0.3265306122448979,0.298582995951417,0.3570103366021733,0.2987012987012987,0.30130395919869607,0.2987012987012987,0.2987012987012987,0.2987012987012987,0.3101880280081138
0.33111111111111113,2026-01-30 20:37:43,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/infgain/gaussian_noise__ADASYN__MinMax/DTmodel,False,1769764270122_202fd60e17697766634579252,0.1,0.5,0.3636363636363636,0.3440492476060192,0.33491979552265116,0.3941052107946773,0.36363636363636365,0.37619986218611284,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.35904905106204077
0.3337037037037037,2026-01-31 04:12:39,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMaxInfgain/gaussian_noise__ADASYN__Standard/DTmodel,False,1769799643988_de27996617698039590660895,0.1,0.5,0.3116883116883117,0.3387212643678161,0.31122362869198306,0.37144536497984776,0.3116883116883117,0.3165674831497616,0.3116883116883117,0.3116883116883117,0.3116883116883117,0.32323102475672305
0.33814814814814814,2026-01-30 18:23:52,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/infgain/gaussian_noise__RandomUnderSampler__Standard/DTmodel,False,1769764270122_202fd60e17697686328452580,0.1,0.35,0.3506493506493506,0.35256410256410253,0.3371212121212121,0.39660339660339655,0.35064935064935066,0.3654073199527745,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.35437058480240285
0.3407407407407407,2026-02-03 06:45:56,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/4/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,False,1770071966168_8d52732c17700723564998982,0.1,0.5,0.2987012987012987,0.3309748427672956,0.2976351351351352,0.3565711018541207,0.2987012987012987,0.2894612144612145,0.2987012987012987,0.2987012987012987,0.2987012987012987,0.31037364045618754
