Metric,AugName:gaussian_noise,AugName:mixup,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:biMeanInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:ADASYN,ImblName:RandomUnderSampler,ImblName:SMOTE,ImblName:TomekLinks,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Random_State:126.0,Random_State:23.0,Random_State:5012.0,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.6051975801975802,0.7088959651459652,0.7027774309024309,0.6720196759259259,0.672121136964887,0.6737651815776816,0.6681502525252525,0.6727242664742664,0.6742293971460639,0.6739929052429052,0.669594757094757,0.6681502525252525,0.6401994995744996,0.6505756974506974,0.6565581409331409,0.7054091741591741,0.7087091149591149,0.6284437784437784,0.6745199245199246,0.6876748251748253,0.6757478632478633,0.660154428904429,0.7072011322011321,0.6792078292078292,0.6653728216228216,0.6458899896399896,0.6986906611906613,0.6996083777333777,0.6443736818736819,0.6728889166389166,0.6716364653864654,0.6729441854441854,0.6749555999556,0.6696250508750509
Macro_F1,0.5778262949094743,0.691738523349085,0.6886821113398921,0.6529551696265793,0.6530715459781263,0.65345752943866,0.6477997147531604,0.6538087384802466,0.6560149843343308,0.6533552450241965,0.6494666922190471,0.6477997147531604,0.6268677806984867,0.639581149985384,0.6428861401961853,0.6777272873982944,0.6766825243857356,0.6048054789748734,0.6562188180497178,0.6709066539508333,0.6571320886576497,0.6419229030636423,0.6855079165001867,0.6592417778027003,0.646256175262934,0.6328847196714557,0.6726132333941788,0.6819626955648891,0.6246956506508018,0.6515885833827606,0.6509390422398587,0.6545589108257757,0.655518221245587,0.6499797318200472
Macro_Precision,0.6425678629391438,0.7023266950809136,0.7021823615710354,0.6823180925883469,0.6827312720165569,0.6828440518371505,0.6790929857931854,0.6818080703955282,0.6854519420401641,0.6830328863149349,0.6802316565054453,0.6790929857931854,0.6717262065019858,0.6760681033162124,0.6758027607885859,0.6933210194159813,0.6948767759623893,0.6090583327753395,0.6879229726787269,0.7177203734313377,0.6875036658945957,0.675431682792008,0.7165168116101779,0.6856700716683175,0.6790478747257443,0.6762618905763129,0.6884560558177489,0.7127748490044441,0.6553725024620897,0.6789295681245592,0.6776169639185149,0.6871009824755471,0.6860731035165812,0.6786448428774806
Macro_Recall,0.6207388414055081,0.7079841029597974,0.7098528410889522,0.6803903034979424,0.6805517403978052,0.678735853909465,0.6751168124142661,0.6794393861454046,0.6838075703017833,0.6792403406492913,0.677083233310471,0.6751168124142661,0.6702615872639021,0.6789907143610847,0.6781783198797088,0.6872062955049066,0.6829893920808273,0.6126423710034822,0.6868029044001266,0.7075502928141818,0.6861580207344096,0.6753328387147831,0.7086651432415321,0.6834142397383138,0.675636283897858,0.6754107048644086,0.6836398187717633,0.7105361269389047,0.6527248634852801,0.6753147950300727,0.6746067518729556,0.6844437717632161,0.6828976205550279,0.6761529030811438
Weighted_F1,0.5901378883778792,0.7110080893086272,0.7054855383675688,0.6686260039995052,0.6687451008869524,0.6704689428566962,0.6640430452617098,0.6703118103439444,0.6711869631459949,0.6701581144565615,0.6654631757110377,0.6640430452617098,0.6343975377592365,0.6484194287867382,0.6539840726863279,0.7031107367420394,0.7044740841157832,0.6320269811267795,0.6700134798629466,0.6816840832051194,0.6716277234811424,0.6545964037146548,0.7033143607175074,0.6766262013830543,0.6611281426529957,0.6407131761380457,0.6970411678980044,0.6961884358703636,0.6412774399489531,0.6691656402347582,0.668840460146618,0.668913883889432,0.6711804666091046,0.6665738774269454
Weighted_Precision,0.6861062846264353,0.738765268692631,0.7417667585784407,0.7225089692713571,0.7230074508580221,0.7218644294816704,0.7192426197783324,0.7214879421862723,0.725800536497238,0.722189387800654,0.7203632663305685,0.7192426197783324,0.7205135406779811,0.7242357987172049,0.7214690647721111,0.7231958879882409,0.7216495610069737,0.647006015437799,0.7286676776393759,0.7608317554984528,0.7275877969707382,0.7172720844559182,0.7519112937927299,0.7245536747950876,0.7198718664699171,0.7246936496019662,0.7197318916630384,0.7522024181045058,0.6975492398311817,0.7168866539618196,0.7163885150575076,0.728037026207497,0.7258266686771342,0.7185988725878706
