,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State
Accuracy,0.671738315696649,0.6715140617484368,0.6722903254153254,0.6722903254153255,0.6722903254153254,0.6722903254153255,0.6722903254153254,0.6722903254153254,0.6722903254153254,0.6722903254153255
Macro_Precision,0.6819235082098516,0.68174660055881,0.682358973197031,0.6823589731970309,0.682358973197031,0.6823589731970309,0.682358973197031,0.682358973197031,0.682358973197031,0.6823589731970309
Macro_Recall,0.6789374685642433,0.6786986775548697,0.6795252618180858,0.6795252618180859,0.6795252618180859,0.6795252618180858,0.6795252618180859,0.6795252618180859,0.6795252618180858,0.6795252618180858
Macro_F1,0.6520890749621963,0.6518209899491315,0.6527489765328172,0.6527489765328172,0.6527489765328173,0.6527489765328172,0.6527489765328172,0.6527489765328172,0.6527489765328172,0.6527489765328172
Weighted_F1,0.6682326217838497,0.6679707732512159,0.668877172018025,0.668877172018025,0.6688771720180251,0.668877172018025,0.668877172018025,0.6688771720180251,0.668877172018025,0.668877172018025
Weighted_Precision,0.721816750518613,0.7216558673473454,0.7222127706325023,0.7222127706325022,0.7222127706325023,0.7222127706325022,0.7222127706325023,0.7222127706325023,0.7222127706325023,0.7222127706325024
