,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State
Accuracy,0.092626845614782,0.09273134657955331,0.09239564283138059,0.07548113319654187,0.08713774951333204,0.08873668631213454,0.09208350851732955,0.08783078280506032,0.09211976095082974,0.08939901199111638
Macro_Precision,0.07177431111797757,0.07188787734861068,0.07142109279982978,0.0638613380077819,0.07080592852184939,0.06083999694681439,0.07148542929576235,0.07124912281609286,0.07094950128494738,0.067286236633723
Macro_Recall,0.07683301027279824,0.07694347366338224,0.07650926889111528,0.0632899509828874,0.07645225122350029,0.06909061422743189,0.07655534270282477,0.07654701631126348,0.07611741125110702,0.07239459111412914
Macro_F1,0.09413378805373276,0.09427776430404526,0.0938083116756841,0.07377486509418933,0.09094128393338625,0.08986812163884343,0.09358166165182555,0.09088283588391816,0.09353947847426297,0.09061086848815952
Weighted_F1,0.10357317443815614,0.1037404452723425,0.10314548636258308,0.08073312324824027,0.09724130244716893,0.09985595454660062,0.1028172815640319,0.09720606655354899,0.10303293727243887,0.10061619672756246
Weighted_Precision,0.06845263290303391,0.06859183000913471,0.06798401240351004,0.06143459517625902,0.0682131867668391,0.056403724904010945,0.06816625405719184,0.06819352425177695,0.06759928763368162,0.06410865816835983
