Metric,AugName:gaussian_noise,AugName:mixup,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:biMeanInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:ADASYN,ImblName:RandomUnderSampler,ImblName:SMOTE,ImblName:TomekLinks,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Random_State:126.0,Random_State:23.0,Random_State:5012.0,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.10988161936005794,0.0570660901541093,0.05949569007545838,0.09404151574149658,0.09391532713313523,0.08884558716432253,0.09412295627925894,0.08811964950716678,0.09409475348974035,0.092795362408654,0.09400150638908997,0.09412295627925894,0.10032729066849767,0.09264913092741794,0.09454134617418183,0.07431471545529864,0.07385626434126416,0.07932418327895485,0.09300961860135225,0.08858073059989323,0.09322250969503003,0.10275449430030108,0.07552858139727575,0.08763582062498833,0.09653119640967077,0.09948235231849689,0.07617921329162375,0.09756706559146545,0.08091043047741164,0.08971953990447208,0.0892931166079138,0.09549816905484738,0.09945827117786767,0.08478125072379183
Macro_F1,0.10751393424449537,0.056104101618076475,0.05770655941999617,0.09594846056873983,0.09585381024693776,0.08920928589434916,0.09609950050615428,0.0883297094982151,0.09566107626005316,0.09434197611965528,0.096236677884586,0.09609950050615428,0.10558277299645613,0.09560557085631259,0.0975661890339463,0.07793576430618104,0.07801612247403514,0.0785553220759693,0.0953708971183104,0.08861875835854942,0.09469437625663484,0.1057095417387948,0.07625983428480179,0.08901113325894908,0.09815219004470202,0.10377789250369579,0.07798777926414054,0.10049050069841013,0.08103787605255858,0.09030422871350986,0.08964901140567139,0.09796761194569682,0.10149385301666115,0.08558510393186478
Macro_Precision,0.08642433309084398,0.053157189687925946,0.05200249124457579,0.07273845840252639,0.07215759016031185,0.0693720724461845,0.07328338838542,0.06882495301985951,0.0725671898896652,0.07166591549878468,0.07253010879615837,0.07328338838542,0.06863614843412387,0.06539395721027078,0.06880559322646997,0.07495086170185654,0.07624308203652577,0.07523635557763687,0.05999981370657076,0.04432103034184515,0.06122139971706666,0.0710851283470573,0.05317625399070964,0.06960727642838102,0.07336358216314369,0.0679257840043252,0.07457246162786052,0.07595935578653842,0.060317667886832085,0.0655816862277985,0.07251556699873056,0.070326618600929,0.07972622250812346,0.062172780061771314
Macro_Recall,0.08028049169860586,0.05502076154471285,0.054568599705343473,0.07821900934415198,0.0782945963717508,0.07290679729763934,0.07835349163998682,0.07287562745288474,0.0779359881062695,0.07723742441013795,0.07776251975471218,0.07835349163998682,0.07874503087767383,0.07520126889485693,0.07746715197552853,0.0758446778978351,0.07500312647160708,0.07766523308417506,0.06934976710303888,0.05692961465827902,0.07066528031203025,0.07955277565392022,0.06038101455314793,0.07493135807568578,0.07817932732996376,0.07799843709797381,0.07509559552455314,0.08375904228927468,0.06344501592793168,0.06997971512518106,0.07572080049260181,0.07729773728962874,0.08467597458025851,0.06755884792195552
Weighted_F1,0.12653010129158043,0.05620452893561637,0.059464739517523985,0.10558200952577378,0.10536058380720896,0.09812960225479753,0.10588958550158974,0.09675893625376135,0.10535331174625899,0.10346204203756257,0.10640199665160809,0.10588958550158974,0.1207296549699089,0.1072605928501203,0.1090917071801555,0.07479275477380075,0.07433180246185923,0.07734392916455586,0.10848507919265592,0.10395356632395382,0.10678782697347572,0.11925296176508123,0.08331236385988113,0.09634861835416039,0.10928594477390341,0.11796728758144306,0.07644484552565493,0.10888520247537103,0.09205484252038242,0.10090854518693396,0.09728938853423164,0.10900158419093454,0.11025755274053217,0.09580832180434556
Weighted_Precision,0.08284485268009224,0.050962002492777964,0.05049693035590684,0.06985410234698114,0.06887039091604054,0.06538434554371246,0.07025848122980474,0.06450212309222811,0.06933405850345409,0.06805774515951461,0.07011075653016802,0.07025848122980474,0.07051620512898148,0.06607326312338815,0.0689802152355671,0.06783926504887744,0.06765698529738133,0.07064884805938572,0.0565428137824007,0.03860830702384365,0.0569395641956246,0.06796008634796738,0.04772273001484363,0.06601694910021821,0.07031555901416546,0.06866892083414204,0.06771812766941186,0.07238913223080957,0.05903725278137768,0.06089958949289221,0.06897831008054067,0.06698971472647941,0.07620238699728707,0.05899618827007616
