Metric,Mean,Std
Accuracy,0.6793695887445887,0.09853904502724478
Macro_Precision,0.6981578113810426,0.06807530898592527
Macro_Recall,0.7015109953703703,0.08333256276879221
Macro_F1,0.6630595117311292,0.1064716544575564
Weighted_Precision,0.7434483696064994,0.06894331324083793
Weighted_Recall,0.6793695887445887,0.09853904502724478
Weighted_F1,0.6740244381074025,0.11777439399436296
Micro_Precision,0.6793695887445887,0.09853904502724478
Micro_Recall,0.6793695887445887,0.09853904502724478
Micro_F1,0.6793695887445887,0.09853904502724478
Integrated_Score,0.6866221456094065,0.09120371463087032
