Metric,Mean,Std
Accuracy,0.7100056193806193,0.05150896311993794
Macro_Precision,0.7039042586375758,0.04913788196951684
Macro_Recall,0.7115315739751503,0.05211551199071099
Macro_F1,0.6939309738150868,0.05136794569964984
Weighted_Precision,0.7415062773946945,0.04868117599016327
Weighted_Recall,0.7100056193806193,0.05150896311993794
Weighted_F1,0.712594521695436,0.05091357663897416
Micro_Precision,0.7100056193806193,0.05150896311993794
Micro_Recall,0.7100056193806193,0.05150896311993794
Micro_F1,0.7100056193806192,0.051508963119937926
Integrated_Score,0.7106752830795682,0.04888848143006656
