Metric,Mean,Std
Accuracy,0.6056427947052946,0.1077715502856078
Macro_Precision,0.6428116281240596,0.08419452153158288
Macro_Recall,0.6224942426400759,0.07943779634890911
Macro_F1,0.5791211895595108,0.10625688509388377
Weighted_Precision,0.6871877121652565,0.08223477836231248
Weighted_Recall,0.6056427947052946,0.1077715502856078
Weighted_F1,0.5910640988210232,0.12505238936418647
Micro_Precision,0.6056427947052946,0.1077715502856078
Micro_Recall,0.6056427947052946,0.1077715502856078
Micro_F1,0.6056427947052946,0.10777155028560778
Integrated_Score,0.613034269432137,0.0946606642003112
