Metric,Mean,Std
Accuracy,0.705299734987235,0.054238371374165914
Macro_Precision,0.7048645157874861,0.04824503865887407
Macro_Recall,0.7140419337606837,0.0514512343704615
Macro_F1,0.6919670862474263,0.05302740181013617
Weighted_Precision,0.7452018682548098,0.04810750619843794
Weighted_Recall,0.705299734987235,0.054238371374165914
Weighted_F1,0.7083691123915208,0.05426761252475232
Micro_Precision,0.705299734987235,0.054238371374165914
Micro_Recall,0.705299734987235,0.054238371374165914
Micro_F1,0.705299734987235,0.054238371374165914
Integrated_Score,0.708581155571034,0.05020409453141044
