Metric,Mean,Std
Accuracy,0.7000083250083251,0.07853391107290453
Macro_Precision,0.729276862102701,0.032826077423089156
Macro_Recall,0.7217764126305792,0.0412336307630539
Macro_F1,0.6858119827786743,0.07704228277411902
Weighted_Precision,0.7728700754048229,0.02442274981360657
Weighted_Recall,0.7000083250083251,0.07853391107290453
Weighted_F1,0.6959806598841363,0.09261255884797835
Micro_Precision,0.7000083250083251,0.07853391107290453
Micro_Recall,0.7000083250083251,0.07853391107290453
Micro_F1,0.7000083250083251,0.07853391107290451
Integrated_Score,0.7096645614165619,0.06179169452148025
