Metric,Mean,Std
Accuracy,0.6573773448773449,0.07983049543111419
Macro_Precision,0.6691549784979116,0.0623916576916295
Macro_Recall,0.6717264957264958,0.06894807698552208
Macro_F1,0.6412209376233317,0.08306427343580125
Weighted_Precision,0.7132537454003589,0.06446809320912653
Weighted_Recall,0.6573773448773449,0.07983049543111419
Weighted_F1,0.6558466676737114,0.0921617402033517
Micro_Precision,0.6573773448773449,0.07983049543111419
Micro_Recall,0.6573773448773449,0.07983049543111419
Micro_F1,0.6573773448773449,0.07983049543111419
Integrated_Score,0.6629246007079709,0.07325055347300977
