Metric,Mean,Std
Accuracy,0.7402797819464486,0.051326950525894664
Macro_Precision,0.7188859940145408,0.058690722842822195
Macro_Recall,0.7034722222222223,0.05268286628253687
Macro_F1,0.7072392980484539,0.05434149857755771
Weighted_Precision,0.7387597542487557,0.05055392715333308
Weighted_Recall,0.7402797819464486,0.051326950525894664
Weighted_F1,0.7362471984068023,0.05021511068425325
Micro_Precision,0.7402797819464486,0.051326950525894664
Micro_Recall,0.7402797819464486,0.051326950525894664
Micro_F1,0.7402797819464486,0.05132695052589466
Integrated_Score,0.7287466842954196,0.05206097551365361
