Metric,Mean,Std
Accuracy,0.7456709956709956,0.017595913512088324
Macro_Precision,0.7243169749114416,0.02232654872305176
Macro_Recall,0.7002880658436212,0.024999488313181894
Macro_F1,0.7065656907599607,0.0236833644715661
Weighted_Precision,0.7404921459895011,0.01962284831825635
Weighted_Recall,0.7456709956709956,0.017595913512088324
Weighted_F1,0.7383707716692022,0.019437660689089163
Micro_Precision,0.7456709956709956,0.017595913512088324
Micro_Recall,0.7456709956709956,0.017595913512088324
Micro_F1,0.7456709956709956,0.017595913512088314
Integrated_Score,0.731518586307229,0.01952082195573412
