PipelinePart,PartValue,Metric,Value
FeatureNum,4.0,Accuracy,0.7364267676767677
FeatureNum,5.0,Accuracy,0.7355248917748918
FeatureNum,6.0,Accuracy,0.735930735930736
FeatureNum,7.0,Accuracy,0.731286075036075
FeatureNum,8.0,Accuracy,0.7371031746031745
FeatureNum,4.0,Macro_Precision,0.7147832725925612
FeatureNum,5.0,Macro_Precision,0.712563659014076
FeatureNum,6.0,Macro_Precision,0.7139744256885987
FeatureNum,7.0,Macro_Precision,0.7100436342061156
FeatureNum,8.0,Macro_Precision,0.7168613145332796
FeatureNum,4.0,Macro_Recall,0.6953883744855968
FeatureNum,5.0,Macro_Recall,0.6988940329218107
FeatureNum,6.0,Macro_Recall,0.6975205761316873
FeatureNum,7.0,Macro_Recall,0.694713220164609
FeatureNum,8.0,Macro_Recall,0.701795267489712
FeatureNum,4.0,Macro_F1,0.7006672344133866
FeatureNum,5.0,Macro_F1,0.7029119215440285
FeatureNum,6.0,Macro_F1,0.701596435886025
FeatureNum,7.0,Macro_F1,0.6981357833793304
FeatureNum,8.0,Macro_F1,0.7053519160841523
FeatureNum,4.0,Weighted_Precision,0.7334415747047351
FeatureNum,5.0,Weighted_Precision,0.7333157831258224
FeatureNum,6.0,Weighted_Precision,0.7338880000960395
FeatureNum,7.0,Weighted_Precision,0.7308797534014122
FeatureNum,8.0,Weighted_Precision,0.7371050076761119
FeatureNum,4.0,Weighted_Recall,0.7364267676767677
FeatureNum,5.0,Weighted_Recall,0.7355248917748918
FeatureNum,6.0,Weighted_Recall,0.735930735930736
FeatureNum,7.0,Weighted_Recall,0.731286075036075
FeatureNum,8.0,Weighted_Recall,0.7371031746031745
FeatureNum,4.0,Weighted_F1,0.7313009848213669
FeatureNum,5.0,Weighted_F1,0.7320819344026026
FeatureNum,6.0,Weighted_F1,0.7314925887743864
FeatureNum,7.0,Weighted_F1,0.7275406518385457
FeatureNum,8.0,Weighted_F1,0.7338083322009245
FeatureNum,4.0,Micro_Precision,0.7364267676767677
FeatureNum,5.0,Micro_Precision,0.7355248917748918
FeatureNum,6.0,Micro_Precision,0.735930735930736
