Metric,Mean,Std
Accuracy,0.729474691974692,0.06698960611543767
Macro_Precision,0.7392032910822591,0.03709272600889229
Macro_Recall,0.7316822768281103,0.04767011549494389
Macro_F1,0.7094315537062178,0.06773999347449958
Weighted_Precision,0.7731117521722403,0.02941926352707901
Weighted_Recall,0.729474691974692,0.06698960611543767
Weighted_F1,0.7260942008717728,0.07683628685159713
Micro_Precision,0.729474691974692,0.06698960611543767
Micro_Recall,0.729474691974692,0.06698960611543767
Micro_F1,0.729474691974692,0.06698960611543767
Integrated_Score,0.731518471984836,0.0553483975578302
