Metric,Mean,Std
Accuracy,0.6379766067266066,0.07749027906815584
Macro_Precision,0.6631071796898117,0.0577556185335579
Macro_Recall,0.6678533554922444,0.06530300986354272
Macro_F1,0.6285749460187889,0.08050705010178719
Weighted_Precision,0.7125373118068307,0.060733417078289574
Weighted_Recall,0.6379766067266066,0.07749027906815584
Weighted_F1,0.6377569309631556,0.09067086198999076
Micro_Precision,0.6379766067266066,0.07749027906815584
Micro_Recall,0.6379766067266066,0.07749027906815584
Micro_F1,0.6379766067266066,0.07749027906815584
Integrated_Score,0.6494902089368229,0.07098050081317306
