Metric,Mean,Std
Accuracy,0.6713496572871573,0.08587652132893286
Macro_Precision,0.6792703348157388,0.06875815346171606
Macro_Recall,0.6787191143689986,0.07387850035529163
Macro_F1,0.6527079638171696,0.08700716041427675
Weighted_Precision,0.7199142662032456,0.06699110369589187
Weighted_Recall,0.6713496572871573,0.08587652132893286
Weighted_F1,0.6692866927170025,0.09466629784957352
Micro_Precision,0.6713496572871573,0.08587652132893286
Micro_Recall,0.6713496572871573,0.08587652132893286
Micro_F1,0.6713496572871573,0.08587652132893286
Integrated_Score,0.6746294329337869,0.07860261299199736
