Metric,Mean,Std
Accuracy,0.6759491087616089,0.09338107107127744
Macro_Precision,0.6884499335503421,0.0693011676486082
Macro_Recall,0.6866593858816081,0.07693107670978938
Macro_F1,0.6573048692641797,0.09664251537923163
Weighted_Precision,0.7293496390065952,0.06712245546407707
Weighted_Recall,0.6759491087616089,0.09338107107127744
Weighted_F1,0.6720651292216507,0.10721592929812274
Micro_Precision,0.6759491087616089,0.09338107107127744
Micro_Recall,0.6759491087616089,0.09338107107127744
Micro_F1,0.6759491087616089,0.09338107107127744
Integrated_Score,0.6802310391213726,0.08486273921867843
