Weighted_Precision,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.5808736717827626,2026-05-28 06:45:23,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/6/biMaxInfgain/noAug__noImbl__minmax/GradientBoosting,last,1779921664013_78b674fd17799219239202560,0.1,0.35,23,6,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting,0.5584415584415584,0.5378787878787878,0.5407407407407407,0.5358156028368795,0.5584415584415584,0.5664271898314452,0.5584415584415584,0.5584415584415584,0.5584415584415584,0.554662362317101
0.5808736717827626,2026-05-28 06:45:08,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/6/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,first,1779921664013_78b674fd17799219084678050,0.1,0.35,23,6,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting,0.5584415584415584,0.5378787878787878,0.5407407407407407,0.5358156028368795,0.5584415584415584,0.5664271898314452,0.5584415584415584,0.5584415584415584,0.5584415584415584,0.554662362317101
0.5961623834656932,2026-05-28 06:44:47,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/5/infgain/standard__noAug__noImbl/DTmodel,first,1779921664013_78b674fd17799218877008283,0.2,0.35,5012,5,infgain,standard,noAug,noImbl,DTmodel,0.5909090909090909,0.5558871405317417,0.5572222222222223,0.5563177390588558,0.5909090909090909,0.5933224410381771,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5797368380001569
0.5961623834656932,2026-05-28 06:44:51,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/5/infgain/standard__noAug__noImbl/DTmodel,first,1779921664013_78b674fd17799218914144949,0.2,0.5,5012,5,infgain,standard,noAug,noImbl,DTmodel,0.5909090909090909,0.5558871405317417,0.5572222222222223,0.5563177390588558,0.5909090909090909,0.5933224410381771,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5797368380001569
0.5961623834656932,2026-05-28 06:45:06,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/5/infgain/noAug__noImbl__standard/DTmodel,last,1779921664013_78b674fd17799219067769218,0.2,0.5,5012,5,infgain,standard,noAug,noImbl,DTmodel,0.5909090909090909,0.5558871405317417,0.5572222222222223,0.5563177390588558,0.5909090909090909,0.5933224410381771,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5797368380001569
