Weighted_Precision,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.885478158205431,2026-05-28 06:43:38,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/5/biMaxInfgain/standard__noAug__noImbl/XGBmodel,first,1779921664013_78b674fd17799218189375234,0.1,0.35,126,5,biMaxInfgain,standard,noAug,noImbl,XGBmodel,0.8701298701298701,0.8560606060606061,0.882962962962963,0.8634751773049645,0.8701298701298701,0.8724785852445426,0.8701298701298701,0.8701298701298701,0.8701298701298701,0.8708951851572739
0.885478158205431,2026-05-28 06:43:53,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/5/biMaxInfgain/noAug__noImbl__standard/XGBmodel,last,1779921664013_78b674fd17799218333257669,0.1,0.35,126,5,biMaxInfgain,standard,noAug,noImbl,XGBmodel,0.8701298701298701,0.8560606060606061,0.882962962962963,0.8634751773049645,0.8701298701298701,0.8724785852445426,0.8701298701298701,0.8701298701298701,0.8701298701298701,0.8708951851572739
0.8769786984561265,2026-05-28 06:43:53,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/5/biMaxInfgain/noAug__noImbl__standard/GradientBoosting,last,1779921664013_78b674fd17799218338773000,0.1,0.35,126,5,biMaxInfgain,standard,noAug,noImbl,GradientBoosting,0.8571428571428571,0.844391244870041,0.8729629629629629,0.850696280627534,0.8571428571428571,0.8599632343683111,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8588893607354324
0.8769786984561265,2026-05-28 06:43:39,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/5/biMaxInfgain/standard__noAug__noImbl/GradientBoosting,first,1779921664013_78b674fd17799218194818622,0.1,0.35,126,5,biMaxInfgain,standard,noAug,noImbl,GradientBoosting,0.8571428571428571,0.844391244870041,0.8729629629629629,0.850696280627534,0.8571428571428571,0.8599632343683111,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8588893607354324
0.869047619047619,2026-05-28 06:47:34,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/7/biMaxInfgain/noAug__noImbl__minmax/XGBmodel,last,1779921664013_78b674fd17799220547901605,0.1,0.35,126,7,biMaxInfgain,minmax,noAug,noImbl,XGBmodel,0.8571428571428571,0.8416666666666666,0.8644444444444443,0.848884924174844,0.8571428571428571,0.8594367274117498,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8566212636110047
