Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.7487974987974987,0.7369698267319018,0.7315440672153635,0.7257505394630551,0.7625478076692084,0.7487974987974987,0.7479601953352865,0.7487974987974987,0.7487974987974987,0.7487974987974987,0.743681779900398
0.753742784992785,0.7358259290983367,0.7210952503429356,0.7227910476076719,0.7553894251518681,0.753742784992785,0.7497989792342575,0.753742784992785,0.753742784992785,0.753742784992785,0.7436166784827173
