Metric,Model,Avg_Rank,CD,Friedman_chi2,Friedman_p
Accuracy,sklearn_SVM,1.5,3.578991617760511,12.572815533980577,0.027728345651750762
Accuracy,LogisticRegression,2.0,3.578991617760511,12.572815533980577,0.027728345651750762
Accuracy,XGBmodel,3.1666666666666665,3.578991617760511,12.572815533980577,0.027728345651750762
Accuracy,GradientBoosting,3.5,3.578991617760511,12.572815533980577,0.027728345651750762
Accuracy,random_forest,4.833333333333333,3.578991617760511,12.572815533980577,0.027728345651750762
Accuracy,DTmodel,6.0,3.578991617760511,12.572815533980577,0.027728345651750762
Macro_Precision,LogisticRegression,1.6666666666666667,3.578991617760511,12.333333333333329,0.03049506828815305
Macro_Precision,sklearn_SVM,1.6666666666666667,3.578991617760511,12.333333333333329,0.03049506828815305
Macro_Precision,XGBmodel,3.3333333333333335,3.578991617760511,12.333333333333329,0.03049506828815305
Macro_Precision,GradientBoosting,3.6666666666666665,3.578991617760511,12.333333333333329,0.03049506828815305
Macro_Precision,random_forest,4.666666666666667,3.578991617760511,12.333333333333329,0.03049506828815305
Macro_Precision,DTmodel,6.0,3.578991617760511,12.333333333333329,0.03049506828815305
Macro_Recall,LogisticRegression,2.3333333333333335,3.578991617760511,7.38095238095238,0.19381463668854926
Macro_Recall,GradientBoosting,2.6666666666666665,3.578991617760511,7.38095238095238,0.19381463668854926
Macro_Recall,random_forest,3.0,3.578991617760511,7.38095238095238,0.19381463668854926
Macro_Recall,XGBmodel,3.3333333333333335,3.578991617760511,7.38095238095238,0.19381463668854926
Macro_Recall,sklearn_SVM,3.6666666666666665,3.578991617760511,7.38095238095238,0.19381463668854926
Macro_Recall,DTmodel,6.0,3.578991617760511,7.38095238095238,0.19381463668854926
Macro_F1,LogisticRegression,1.6666666666666667,3.578991617760511,10.61904761904762,0.05947876999201287
Macro_F1,XGBmodel,2.6666666666666665,3.578991617760511,10.61904761904762,0.05947876999201287
Macro_F1,sklearn_SVM,2.6666666666666665,3.578991617760511,10.61904761904762,0.05947876999201287
Macro_F1,GradientBoosting,3.3333333333333335,3.578991617760511,10.61904761904762,0.05947876999201287
Macro_F1,random_forest,4.666666666666667,3.578991617760511,10.61904761904762,0.05947876999201287
Macro_F1,DTmodel,6.0,3.578991617760511,10.61904761904762,0.05947876999201287
Weighted_Precision,LogisticRegression,1.6666666666666667,3.578991617760511,9.666666666666657,0.08525020077588893
Weighted_Precision,sklearn_SVM,2.3333333333333335,3.578991617760511,9.666666666666657,0.08525020077588893
Weighted_Precision,random_forest,3.3333333333333335,3.578991617760511,9.666666666666657,0.08525020077588893
Weighted_Precision,XGBmodel,3.6666666666666665,3.578991617760511,9.666666666666657,0.08525020077588893
Weighted_Precision,GradientBoosting,4.0,3.578991617760511,9.666666666666657,0.08525020077588893
Weighted_Precision,DTmodel,6.0,3.578991617760511,9.666666666666657,0.08525020077588893
Weighted_Recall,sklearn_SVM,1.5,3.578991617760511,12.572815533980577,0.027728345651750762
Weighted_Recall,LogisticRegression,2.0,3.578991617760511,12.572815533980577,0.027728345651750762
Weighted_Recall,XGBmodel,3.1666666666666665,3.578991617760511,12.572815533980577,0.027728345651750762
Weighted_Recall,GradientBoosting,3.5,3.578991617760511,12.572815533980577,0.027728345651750762
Weighted_Recall,random_forest,4.833333333333333,3.578991617760511,12.572815533980577,0.027728345651750762
Weighted_Recall,DTmodel,6.0,3.578991617760511,12.572815533980577,0.027728345651750762
Weighted_F1,LogisticRegression,1.6666666666666667,3.578991617760511,11.952380952380949,0.035446129495013856
Weighted_F1,sklearn_SVM,2.3333333333333335,3.578991617760511,11.952380952380949,0.035446129495013856
Weighted_F1,XGBmodel,2.6666666666666665,3.578991617760511,11.952380952380949,0.035446129495013856
Weighted_F1,GradientBoosting,3.3333333333333335,3.578991617760511,11.952380952380949,0.035446129495013856
Weighted_F1,random_forest,5.0,3.578991617760511,11.952380952380949,0.035446129495013856
Weighted_F1,DTmodel,6.0,3.578991617760511,11.952380952380949,0.035446129495013856
Micro_Precision,sklearn_SVM,1.5,3.578991617760511,12.572815533980577,0.027728345651750762
Micro_Precision,LogisticRegression,2.0,3.578991617760511,12.572815533980577,0.027728345651750762
Micro_Precision,XGBmodel,3.1666666666666665,3.578991617760511,12.572815533980577,0.027728345651750762
Micro_Precision,GradientBoosting,3.5,3.578991617760511,12.572815533980577,0.027728345651750762
Micro_Precision,random_forest,4.833333333333333,3.578991617760511,12.572815533980577,0.027728345651750762
Micro_Precision,DTmodel,6.0,3.578991617760511,12.572815533980577,0.027728345651750762
Micro_Recall,sklearn_SVM,1.5,3.578991617760511,12.572815533980577,0.027728345651750762
Micro_Recall,LogisticRegression,2.0,3.578991617760511,12.572815533980577,0.027728345651750762
Micro_Recall,XGBmodel,3.1666666666666665,3.578991617760511,12.572815533980577,0.027728345651750762
Micro_Recall,GradientBoosting,3.5,3.578991617760511,12.572815533980577,0.027728345651750762
Micro_Recall,random_forest,4.833333333333333,3.578991617760511,12.572815533980577,0.027728345651750762
Micro_Recall,DTmodel,6.0,3.578991617760511,12.572815533980577,0.027728345651750762
Micro_F1,sklearn_SVM,1.3333333333333333,3.578991617760511,12.98076923076922,0.023559649221689634
Micro_F1,LogisticRegression,2.0,3.578991617760511,12.98076923076922,0.023559649221689634
Micro_F1,XGBmodel,3.3333333333333335,3.578991617760511,12.98076923076922,0.023559649221689634
Micro_F1,GradientBoosting,3.5,3.578991617760511,12.98076923076922,0.023559649221689634
Micro_F1,random_forest,4.833333333333333,3.578991617760511,12.98076923076922,0.023559649221689634
Micro_F1,DTmodel,6.0,3.578991617760511,12.98076923076922,0.023559649221689634
Integrated_Score,LogisticRegression,1.6666666666666667,3.578991617760511,11.57142857142857,0.04115626725457525
Integrated_Score,sklearn_SVM,2.0,3.578991617760511,11.57142857142857,0.04115626725457525
Integrated_Score,XGBmodel,3.0,3.578991617760511,11.57142857142857,0.04115626725457525
Integrated_Score,GradientBoosting,3.6666666666666665,3.578991617760511,11.57142857142857,0.04115626725457525
Integrated_Score,random_forest,4.666666666666667,3.578991617760511,11.57142857142857,0.04115626725457525
Integrated_Score,DTmodel,6.0,3.578991617760511,11.57142857142857,0.04115626725457525
