,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio
Accuracy,0.7309929653679653,0.730263949013949,0.731478976270643,0.731478976270643,0.731478976270643,0.731478976270643,0.731478976270643,0.7314789762706428,0.731478976270643
Macro_Precision,0.7129580058939796,0.7124884812200326,0.7132710223432777,0.7132710223432775,0.7132710223432775,0.7132710223432775,0.7132710223432777,0.7132710223432777,0.7132710223432777
Macro_Recall,0.7105174254115226,0.7100869663065844,0.7108043981481481,0.7108043981481481,0.7108043981481481,0.7108043981481482,0.7108043981481481,0.7108043981481481,0.7108043981481482
Macro_F1,0.7060226339178405,0.7053868144006786,0.7064465135959483,0.7064465135959485,0.7064465135959485,0.7064465135959486,0.7064465135959485,0.7064465135959486,0.7064465135959485
Weighted_F1,0.7305530383955204,0.7298641652490022,0.7310122871598659,0.7310122871598659,0.7310122871598659,0.7310122871598659,0.7310122871598659,0.7310122871598658,0.7310122871598659
Weighted_Precision,0.7403705562980493,0.7400727338833715,0.7405691045745013,0.7405691045745013,0.7405691045745013,0.7405691045745013,0.7405691045745013,0.7405691045745013,0.7405691045745013
