Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.05413823906511257,0.055016682249603426,0.051885878548549404,0.059112796860052344,0.04866641890426316,0.05432136917006232,0.05304076439909557,0.05715757311408476,0.059112796860052344,0.05413823906511257,0.0373855563818444,0.04785237211782752,0.04975599368311547,0.04806841693995677,0.05293030589071613,0.04481018291205021,0.054173432125231354,0.05412392607185413,0.05545511654172651,0.05130565723474985,0.05638642065719796,0.05061212120530985,0.06336824346557796,0.04213649948620419
Macro_F1,0.05630409572164597,0.05760671047615684,0.053656694900585666,0.06098924967578681,0.04943821358396765,0.056680124430840924,0.05608431847904902,0.05962651782249876,0.06098924967578681,0.05630409572164597,0.040454256228554426,0.04914216506731698,0.04749538359361058,0.05274086422704858,0.05090548469185964,0.04994388725806103,0.056361171036532695,0.056268707171088415,0.05818502735200782,0.05436837187369154,0.0568149888854819,0.05460827264392941,0.06728855398073358,0.04161596116258291
Macro_Precision,0.057138767402060454,0.05771844700835637,0.05497521594417456,0.0630988963954894,0.05177553243667316,0.057213374516858276,0.05617946722178768,0.05971191998387577,0.0630988963954894,0.057138767402060454,0.040104563802449145,0.04810427792939935,0.047510964507063214,0.05199809160257017,0.047264769069733197,0.05100797890762501,0.057187758732424744,0.05711179664996557,0.05503052487932835,0.05864658626382739,0.057695642768378685,0.05592656123153415,0.0662981726425795,0.04513585427880018
Macro_Recall,0.056894918277658114,0.0583636933236934,0.053914111563119066,0.06207925467668252,0.049059391481780616,0.057617027005980884,0.05715893633271317,0.060093674235791185,0.06207925467668252,0.056894918277658114,0.0410915379946435,0.05056243457890031,0.045771170362955825,0.054776994177652985,0.04869927513743155,0.05091446810024026,0.05695522338933478,0.056856527904971685,0.059913073492495056,0.0527294871002443,0.05635353319859764,0.05654613072715016,0.068063155638628,0.04172429684492116
Weighted_F1,0.05298742304558388,0.05404461944732887,0.050640743174000045,0.05756101375646968,0.04691021733295997,0.053178670118357446,0.052354399371770124,0.05624007742100148,0.05756101375646968,0.05298742304558388,0.036909100445364364,0.046565361488931034,0.04743771202256087,0.047954329761181365,0.05160896745360987,0.04504360846450495,0.0530312693264012,0.052964001058076554,0.055138313818985416,0.050217557241001916,0.05471333145450685,0.04995336099009053,0.06289602332137167,0.03992954545148017
Weighted_Precision,0.05188468177247604,0.052879353907147056,0.04931615056079152,0.05764402700880261,0.04530054308601861,0.05232417055384967,0.051535395764093515,0.05469268262302244,0.05764402700880261,0.05188468177247604,0.03688475086810342,0.0447476127538422,0.041317248691392,0.04818034617145158,0.04320891125115683,0.045243724681395085,0.05193659529182649,0.05185275660170531,0.053162823685523414,0.05053351995298657,0.051919392896307294,0.05131016305971543,0.06115281082244611,0.03940293638542285
