PipelinePart,PartValue,Metric,Value
FeatureNum,4.0,Accuracy,0.6858195045695046
FeatureNum,5.0,Accuracy,0.6888994107744107
FeatureNum,6.0,Accuracy,0.6890271765271765
FeatureNum,7.0,Accuracy,0.6890918109668109
FeatureNum,8.0,Accuracy,0.6929924242424242
FeatureNum,4.0,Macro_Precision,0.6904196111561366
FeatureNum,5.0,Macro_Precision,0.6986787533735874
FeatureNum,6.0,Macro_Precision,0.6983796972433625
FeatureNum,7.0,Macro_Precision,0.6986718706571196
FeatureNum,8.0,Macro_Precision,0.7024405873916149
FeatureNum,4.0,Macro_Recall,0.6898254029492455
FeatureNum,5.0,Macro_Recall,0.6972518432784637
FeatureNum,6.0,Macro_Recall,0.6976124828532235
FeatureNum,7.0,Macro_Recall,0.6973388631687243
FeatureNum,8.0,Macro_Recall,0.7005020576131687
FeatureNum,4.0,Macro_F1,0.6644547951124115
FeatureNum,5.0,Macro_F1,0.6680465686551904
FeatureNum,6.0,Macro_F1,0.6684506906083532
FeatureNum,7.0,Macro_F1,0.6684020807394998
FeatureNum,8.0,Macro_F1,0.6720252463465113
FeatureNum,4.0,Weighted_Precision,0.730051395223856
FeatureNum,5.0,Weighted_Precision,0.7388516573570203
FeatureNum,6.0,Weighted_Precision,0.7389244907646291
FeatureNum,7.0,Weighted_Precision,0.7388126192721518
FeatureNum,8.0,Weighted_Precision,0.7420006809767936
FeatureNum,4.0,Weighted_Recall,0.6858195045695046
FeatureNum,5.0,Weighted_Recall,0.6888994107744107
FeatureNum,6.0,Weighted_Recall,0.6890271765271765
FeatureNum,7.0,Weighted_Recall,0.6890918109668109
FeatureNum,8.0,Weighted_Recall,0.6929924242424242
FeatureNum,4.0,Weighted_F1,0.6823734052695403
FeatureNum,5.0,Weighted_F1,0.683747214593192
FeatureNum,6.0,Weighted_F1,0.6842571451710872
FeatureNum,7.0,Weighted_F1,0.6841308892723637
FeatureNum,8.0,Weighted_F1,0.6879601702402333
FeatureNum,4.0,Micro_Precision,0.6858195045695046
FeatureNum,5.0,Micro_Precision,0.6888994107744107
FeatureNum,6.0,Micro_Precision,0.6890271765271765
FeatureNum,7.0,Micro_Precision,0.6890918109668109
FeatureNum,8.0,Micro_Precision,0.6929924242424242
FeatureNum,4.0,Micro_Recall,0.6858195045695046
FeatureNum,5.0,Micro_Recall,0.6888994107744107
FeatureNum,6.0,Micro_Recall,0.6890271765271765
FeatureNum,7.0,Micro_Recall,0.6890918109668109
FeatureNum,8.0,Micro_Recall,0.6929924242424242
FeatureNum,4.0,Micro_F1,0.6858195045695046
FeatureNum,5.0,Micro_F1,0.6888994107744107
FeatureNum,6.0,Micro_F1,0.6890271765271765
FeatureNum,7.0,Micro_F1,0.6890918109668109
FeatureNum,8.0,Micro_F1,0.6929924242424242
FeatureNum,4.0,Integrated_Score,0.6873816728180182
FeatureNum,5.0,Integrated_Score,0.6918070571979287
FeatureNum,6.0,Integrated_Score,0.6920087130639081
FeatureNum,7.0,Integrated_Score,0.6919990051983033
FeatureNum,8.0,Integrated_Score,0.695689114783139
InfoGain,biMaxInfgain,Accuracy,0.6869712752525252
InfoGain,biMeanInfgain,Accuracy,0.6873545725108224
InfoGain,infgain,Accuracy,0.6903025793650794
InfoGain,noSelect,Accuracy,0.6929924242424242
InfoGain,biMaxInfgain,Macro_Precision,0.6955514514807933
InfoGain,biMeanInfgain,Macro_Precision,0.6958997637092837
InfoGain,infgain,Macro_Precision,0.6981612341325776
InfoGain,noSelect,Macro_Precision,0.7024405873916149
InfoGain,biMaxInfgain,Macro_Recall,0.6951292759773663
