Metric,Model,Avg_Rank,CD,Friedman_chi2,Friedman_p
Accuracy,LogisticRegression,1.3333333333333333,3.578991617760511,10.23809523809524,0.06876325966962776
Accuracy,sklearn_SVM,2.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Accuracy,XGBmodel,3.3333333333333335,3.578991617760511,10.23809523809524,0.06876325966962776
Accuracy,GradientBoosting,3.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Accuracy,random_forest,4.0,3.578991617760511,10.23809523809524,0.06876325966962776
Accuracy,DTmodel,6.0,3.578991617760511,10.23809523809524,0.06876325966962776
Macro_Precision,LogisticRegression,1.3333333333333333,3.578991617760511,10.23809523809524,0.06876325966962776
Macro_Precision,sklearn_SVM,2.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Macro_Precision,XGBmodel,3.3333333333333335,3.578991617760511,10.23809523809524,0.06876325966962776
Macro_Precision,GradientBoosting,3.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Macro_Precision,random_forest,4.0,3.578991617760511,10.23809523809524,0.06876325966962776
Macro_Precision,DTmodel,6.0,3.578991617760511,10.23809523809524,0.06876325966962776
Macro_Recall,LogisticRegression,1.6666666666666667,3.578991617760511,8.904761904761898,0.11292371609299058
Macro_Recall,GradientBoosting,2.6666666666666665,3.578991617760511,8.904761904761898,0.11292371609299058
Macro_Recall,random_forest,3.3333333333333335,3.578991617760511,8.904761904761898,0.11292371609299058
Macro_Recall,XGBmodel,3.6666666666666665,3.578991617760511,8.904761904761898,0.11292371609299058
Macro_Recall,sklearn_SVM,3.6666666666666665,3.578991617760511,8.904761904761898,0.11292371609299058
Macro_Recall,DTmodel,6.0,3.578991617760511,8.904761904761898,0.11292371609299058
Macro_F1,LogisticRegression,1.6666666666666667,3.578991617760511,8.904761904761898,0.11292371609299058
Macro_F1,GradientBoosting,3.0,3.578991617760511,8.904761904761898,0.11292371609299058
Macro_F1,sklearn_SVM,3.0,3.578991617760511,8.904761904761898,0.11292371609299058
Macro_F1,XGBmodel,3.3333333333333335,3.578991617760511,8.904761904761898,0.11292371609299058
Macro_F1,random_forest,4.0,3.578991617760511,8.904761904761898,0.11292371609299058
Macro_F1,DTmodel,6.0,3.578991617760511,8.904761904761898,0.11292371609299058
Weighted_Precision,LogisticRegression,1.3333333333333333,3.578991617760511,10.23809523809524,0.06876325966962776
Weighted_Precision,sklearn_SVM,2.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Weighted_Precision,XGBmodel,3.3333333333333335,3.578991617760511,10.23809523809524,0.06876325966962776
Weighted_Precision,GradientBoosting,3.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Weighted_Precision,random_forest,4.0,3.578991617760511,10.23809523809524,0.06876325966962776
Weighted_Precision,DTmodel,6.0,3.578991617760511,10.23809523809524,0.06876325966962776
Weighted_Recall,LogisticRegression,1.3333333333333333,3.578991617760511,10.23809523809524,0.06876325966962776
Weighted_Recall,sklearn_SVM,2.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Weighted_Recall,XGBmodel,3.3333333333333335,3.578991617760511,10.23809523809524,0.06876325966962776
Weighted_Recall,GradientBoosting,3.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Weighted_Recall,random_forest,4.0,3.578991617760511,10.23809523809524,0.06876325966962776
Weighted_Recall,DTmodel,6.0,3.578991617760511,10.23809523809524,0.06876325966962776
Weighted_F1,LogisticRegression,1.3333333333333333,3.578991617760511,10.047619047619037,0.07389717080701359
Weighted_F1,XGBmodel,3.0,3.578991617760511,10.047619047619037,0.07389717080701359
Weighted_F1,sklearn_SVM,3.0,3.578991617760511,10.047619047619037,0.07389717080701359
Weighted_F1,GradientBoosting,3.6666666666666665,3.578991617760511,10.047619047619037,0.07389717080701359
Weighted_F1,random_forest,4.0,3.578991617760511,10.047619047619037,0.07389717080701359
Weighted_F1,DTmodel,6.0,3.578991617760511,10.047619047619037,0.07389717080701359
Micro_Precision,LogisticRegression,1.3333333333333333,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_Precision,sklearn_SVM,2.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_Precision,XGBmodel,3.3333333333333335,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_Precision,GradientBoosting,3.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_Precision,random_forest,4.0,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_Precision,DTmodel,6.0,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_Recall,LogisticRegression,1.3333333333333333,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_Recall,sklearn_SVM,2.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_Recall,XGBmodel,3.3333333333333335,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_Recall,GradientBoosting,3.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_Recall,random_forest,4.0,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_Recall,DTmodel,6.0,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_F1,LogisticRegression,1.3333333333333333,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_F1,sklearn_SVM,2.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_F1,XGBmodel,3.3333333333333335,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_F1,GradientBoosting,3.6666666666666665,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_F1,random_forest,4.0,3.578991617760511,10.23809523809524,0.06876325966962776
Micro_F1,DTmodel,6.0,3.578991617760511,10.23809523809524,0.06876325966962776
Integrated_Score,LogisticRegression,1.3333333333333333,3.578991617760511,10.047619047619037,0.07389717080701359
Integrated_Score,XGBmodel,3.0,3.578991617760511,10.047619047619037,0.07389717080701359
Integrated_Score,sklearn_SVM,3.0,3.578991617760511,10.047619047619037,0.07389717080701359
Integrated_Score,GradientBoosting,3.6666666666666665,3.578991617760511,10.047619047619037,0.07389717080701359
Integrated_Score,random_forest,4.0,3.578991617760511,10.047619047619037,0.07389717080701359
Integrated_Score,DTmodel,6.0,3.578991617760511,10.047619047619037,0.07389717080701359
