,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State
Accuracy,0.07531694765455592,0.07527477175576319,0.07539671502783912,0.05597289827095101,0.07202441549551745,0.07068600470587068,0.07522078185473886,0.07225681797877305,0.07519438417041947,0.07546222109235454
Macro_Precision,0.05778562964941593,0.057421493240189976,0.05839454759769144,0.049373388869624946,0.058371895761153224,0.049069490347229655,0.05847666219300873,0.058392476256501555,0.05755086268496487,0.058523562402621285
Macro_Recall,0.0641538691192594,0.06380797741201785,0.06460842343562898,0.0512941710683629,0.06435580379341561,0.0577021519993183,0.06471231661804921,0.06457729566285855,0.06371719524868875,0.06475806780504977
Macro_F1,0.07733180562828396,0.07722305519210353,0.07742815007347831,0.05571824372538914,0.07566974338555334,0.07272031178304916,0.07730108321191798,0.07540507741539805,0.07702866203501671,0.07755467284185118
Weighted_F1,0.08638214880401014,0.08640675773785586,0.08631098369458215,0.06137355430950623,0.08191243165204298,0.08183755165264649,0.0860201869074283,0.08139630475044053,0.08611487957410419,0.08643633850788582
Weighted_Precision,0.059443689547332826,0.05899205381472549,0.06011714836488255,0.052627383470467824,0.05929183677696974,0.051544872766693735,0.06021107392151664,0.059298446484237224,0.05901798395582698,0.06028617888295583
