Metric,AugName:gaussian_noise,AugName:mixup,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:biMeanInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:ADASYN,ImblName:RandomUnderSampler,ImblName:SMOTE,ImblName:TomekLinks,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Random_State:2026.0,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.09483275555483123,0.0357421012915636,0.03734383796645822,0.077693082454989,0.07688046207396121,0.07177458446245688,0.07475095803164564,0.07198038770710666,0.07711433974200214,0.07644636282922787,0.07629268996279726,0.07475095803164564,0.09000666362854454,0.07749027906815585,0.07979222773510025,0.05711331592563157,0.05571959112015506,0.07400955479465841,0.0780715458047324,0.05085201619203671,0.07825430304649085,0.08949969819124921,0.053428910206056494,0.07081885773439149,0.07962270597508624,0.08557017688804583,0.05894345906950026,0.07546222109235454,0.0728058799355402,0.07798755012013805,0.07983049543111408,0.07055827290972487
Macro_F1,0.09225303449179616,0.03765156476427068,0.03725013192010057,0.08051933191887085,0.07949906782446359,0.07260414518453707,0.07626967584054263,0.07349480485509143,0.07912259968200631,0.07879735414863105,0.07897459361514837,0.07626967584054263,0.09511612938426706,0.0805070501017871,0.08228927193604249,0.06112039440713185,0.059315871098538184,0.07380152921587735,0.08094375340232995,0.05157204439869972,0.079771519634927,0.09379630122817906,0.05643672281828187,0.07219070508873338,0.08241146133510259,0.08994874931689995,0.060861405513896155,0.07755467284185118,0.07368025787332821,0.08117604227362842,0.08306427343580146,0.07099305063423196
Macro_Precision,0.07471198518951692,0.037640204931051316,0.0357679764883066,0.06126721681843446,0.05917657201726771,0.056004828223969114,0.053237355901088614,0.05859753248274548,0.059051949165163535,0.05955088531069106,0.0584904253873909,0.053237355901088614,0.06395761900054275,0.05775561853355782,0.05964872185008826,0.055615468798053326,0.054882050623523984,0.07031661478440823,0.049649136220809784,0.03142446468678141,0.05221728340403095,0.05753421690306457,0.03327522608428298,0.056141323994571675,0.06081200039144579,0.060425493846522384,0.05635945866648073,0.058523562402621285,0.05709166810678694,0.05969742708859594,0.062391657691629444,0.052710067678300304
Macro_Recall,0.07038412641264066,0.043175048554423265,0.04032333823802476,0.067182809813335,0.06645698119867713,0.06115598423803849,0.0604361343980208,0.06482216099107366,0.06495428865983222,0.06589843513897331,0.06465832640839701,0.0604361343980208,0.07085649635792768,0.06530300986354282,0.06628051444566596,0.06125938440543535,0.05807961389450625,0.07387606226481427,0.05868854103170011,0.03972578662142836,0.05830765072554731,0.06791255724497683,0.047702314107442925,0.062410771398553555,0.06701386183754489,0.06791655833057522,0.06123803299514187,0.06475806780504977,0.0625978792435789,0.06661896762767903,0.06894807698552217,0.058486313511855334
Weighted_F1,0.11038687615033536,0.03590256790107034,0.03783121887711301,0.08956704747450421,0.0885615554671568,0.08079810389662215,0.08670032411314035,0.08010335039389829,0.08874765296730165,0.08771609094683411,0.08864332559887628,0.08670032411314035,0.10979105551185334,0.09067086198999076,0.09297138281812226,0.05882827955260325,0.05730057838764521,0.07245193583534498,0.0937964575303646,0.061789299434105216,0.09210140557489077,0.10883755274831451,0.06204865879285888,0.07916727534712835,0.09287309846772826,0.10339086745251622,0.05940174204836484,0.08643633850788582,0.08186684200136,0.0907551253878043,0.09216174020335179,0.08006801894485659
Weighted_Precision,0.0771829151283426,0.04118939795392429,0.039509837329136564,0.06388173747828212,0.06126360890712597,0.05658591546860029,0.05423695340489359,0.05973022986716239,0.061118551953940906,0.06172980838934304,0.060402904121324194,0.05423695340489359,0.06803472391967189,0.06073341707828964,0.06255338077333691,0.053760829128533694,0.05137683298501658,0.0669624635752527,0.051250882370413746,0.041106031946469265,0.053533379769025745,0.05884288066402228,0.037573598274978616,0.05720940306830205,0.06321274477473122,0.06400420647962622,0.05459268648884823,0.06028617888295583,0.0583957995122297,0.061838497217535406,0.06446809320912633,0.05356787470252763
