Split_Ratio,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Prob_Threshold,Model_RunID
0.1,2026-01-30 17:11:10,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/4/biMaxInfgain/noAUG__noIMB__MinMax/sklearn_SVM,0,0.7662337662337663,0.7474489795918368,0.7680227935329976,0.8333333333333334,0.8,0.8163265306122449,50.0,40,10,8,19,False,0.35,1769764270122_202fd60e17697642702027646
0.1,2026-01-31 03:11:59,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/4/biMaxInfgain/noAUG__RandomUnderSampler__Standard/XGBmodel,0,0.8051948051948052,0.7985347985347986,0.8094762380476666,0.926829268292683,0.76,0.8351648351648352,50.0,38,12,3,24,False,0.5,1769799643988_de27996617698003198020438
0.1,2026-01-31 03:11:59,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/4/biMaxInfgain/noAUG__RandomUnderSampler__Standard/XGBmodel,1,0.8051948051948052,0.7985347985347986,0.8094762380476666,0.6666666666666666,0.8888888888888888,0.7619047619047619,27.0,24,3,12,38,False,0.5,1769799643988_de27996617698003198020438
0.1,2026-01-31 03:12:00,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/4/biMaxInfgain/noAUG__RandomUnderSampler__Standard/DTmodel,0,0.6363636363636364,0.6220196353436185,0.6440137702409792,0.7619047619047619,0.64,0.6956521739130435,50.0,32,18,10,17,False,0.5,1769799643988_de27996617698003204033081
0.1,2026-01-31 03:12:00,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/4/biMaxInfgain/noAUG__RandomUnderSampler__Standard/DTmodel,1,0.6363636363636364,0.6220196353436185,0.6440137702409792,0.4857142857142857,0.6296296296296297,0.5483870967741935,27.0,17,10,18,32,False,0.5,1769799643988_de27996617698003204033081
