TN,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0,2026-01-31 04:23:18,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMeanInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,27.0,27,0,50,False,0.1,0.35,1769799643988_de27996617698045988563289
0,2026-02-03 22:25:43,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/5/biMeanInfgain/gaussian_noise__SMOTE__MinMax/GradientBoosting,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,27.0,27,0,50,False,0.1,0.35,1770071966168_8d52732c17701287435643079
0,2026-02-04 01:18:02,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/GradientBoosting,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,27.0,27,0,50,True,0.1,0.35,1770071966168_8d52732c17701390824788539
0,2026-01-30 19:02:43,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,27.0,27,0,50,False,0.1,0.35,1769764270122_202fd60e17697709636763374
0,2026-01-31 08:27:20,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,1,0.3376623376623376,0.2524271844660194,0.1770268566385071,0.3421052631578947,0.9629629629629628,0.5048543689320388,27.0,26,1,50,True,0.1,0.35,1769799643988_de27996617698192401199867
