TN,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
98,2026-01-30 18:26:26,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__noIMB__MinMax/sklearn_SVM,1,0.7272727272727273,0.611764705882353,0.6750190985485103,0.875,0.2592592592592592,0.4,54.0,14,40,2,False,0.2,0.5,1769764270122_202fd60e17697687868270791
98,2026-01-31 04:53:23,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/infgain/gaussian_noise__noIMB__Standard/GradientBoosting,1,0.7987012987012987,0.7403600369826508,0.7771230238190591,0.925925925925926,0.4629629629629629,0.6172839506172839,54.0,25,29,2,False,0.2,0.5,1769799643988_de27996617698064033209131
98,2026-01-31 10:57:06,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/7/infgain/Standard__gaussian_noise__noIMB/sklearn_SVM,1,0.7077922077922078,0.5708181086269896,0.6432411955419325,0.8461538461538461,0.2037037037037037,0.3283582089552239,54.0,11,43,2,True,0.2,0.5,1769799643988_de27996617698282265628903
97,2026-01-31 04:19:59,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMeanInfgain/MinMax__gaussian_noise__noIMB/GradientBoosting,1,0.6818181818181818,0.5222538778094334,0.604725315836427,0.7272727272727273,0.1481481481481481,0.2461538461538461,54.0,8,46,3,True,0.2,0.5,1769799643988_de27996617698043991459272
97,2026-01-31 09:16:01,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/6/infgain/gaussian_noise__noIMB__Standard/sklearn_SVM,1,0.7402597402597403,0.6442596442596443,0.6994596994596994,0.85,0.3148148148148148,0.4594594594594595,54.0,17,37,3,False,0.2,0.5,1769799643988_de27996617698221611274509
