Prob_Threshold,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Model_RunID
0.5,2026-02-04 04:57:16,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/8/noSelect/Standard__mixup__TomekLinks/GradientBoosting,1,0.7142857142857143,0.667059748427673,0.7045148247978437,0.6190476190476191,0.4814814814814814,0.5416666666666666,54.0,26,28,16,84,True,0.2,1770071966168_8d52732c17701522365092236
0.5,2026-01-31 03:59:30,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMaxInfgain/MinMax__mixup__noIMB/LogisticRegression,0,0.7207792207792207,0.6863840871418423,0.7174071488539876,0.7714285714285715,0.81,0.7902439024390244,100.0,81,19,24,30,True,0.2,1769799643988_de27996617698031702142365
0.5,2026-01-31 03:59:20,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMaxInfgain/MinMax__mixup__noIMB/LogisticRegression,0,0.7272727272727273,0.6979263964132263,0.7260499634869146,0.7843137254901961,0.8,0.7920792079207921,50.0,40,10,11,16,True,0.1,1769799643988_de27996617698031606368583
0.5,2026-01-31 03:59:20,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMaxInfgain/MinMax__mixup__noIMB/LogisticRegression,1,0.7272727272727273,0.6979263964132263,0.7260499634869146,0.6153846153846154,0.5925925925925926,0.6037735849056604,27.0,16,11,10,40,True,0.1,1769799643988_de27996617698031606368583
0.5,2026-01-31 03:59:21,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMaxInfgain/MinMax__mixup__noIMB/GradientBoosting,0,0.7792207792207793,0.7664585191793042,0.7827658514545224,0.8666666666666667,0.78,0.8210526315789474,50.0,39,11,6,21,True,0.1,1769799643988_de27996617698031615552919
