TP,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0,2026-01-31 04:23:18,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMeanInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,0.0,50.0,50,0,27,False,0.1,0.35,1769799643988_de27996617698045988563289
0,2026-01-31 12:37:47,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/8/noSelect/Standard__gaussian_noise__ADASYN/random_forest,0,0.3376623376623376,0.2524271844660194,0.1770268566385071,0.0,0.0,0.0,50.0,50,1,26,True,0.1,0.35,1769799643988_de27996617698342671479548
0,2026-02-04 00:40:35,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMeanInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,0.0,50.0,50,0,27,False,0.1,0.35,1770071966168_8d52732c17701368356392191
0,2026-02-04 01:18:02,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,0.0,50.0,50,0,27,True,0.1,0.35,1770071966168_8d52732c17701390824788539
0,2026-01-30 18:53:51,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,0.0,50.0,50,0,27,False,0.1,0.35,1769764270122_202fd60e17697704315290964
