FP,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0,2026-01-31 08:28:30,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/6/biMeanInfgain/Standard__gaussian_noise__SMOTE/GradientBoosting,0,0.4935064935064935,0.4706504494976203,0.437794886234865,1.0,0.22,0.360655737704918,100.0,22,78,54,True,0.2,0.35,1769799643988_de27996617698193103291182
0,2026-02-04 03:41:36,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/LogisticRegression,0,0.4675324675324675,0.4367528991971454,0.3974234507686783,1.0,0.18,0.3050847457627119,50.0,9,41,27,False,0.1,0.35,1770071966168_8d52732c17701476960365468
0,2026-02-03 21:51:22,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/5/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,0,0.3636363636363636,0.2817437654673519,0.2093003132409186,1.0,0.02,0.0392156862745098,50.0,1,49,27,False,0.1,0.35,1770071966168_8d52732c17701266828415988
0,2026-02-03 21:51:21,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/5/biMaxInfgain/gaussian_noise__ADASYN__MinMax/LogisticRegression,0,0.4025974025974026,0.3440740740740741,0.2855507455507456,1.0,0.08,0.1481481481481481,50.0,4,46,27,False,0.1,0.35,1770071966168_8d52732c17701266811321410
0,2026-02-03 21:51:18,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/5/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,0.0,50.0,0,50,27,False,0.1,0.35,1770071966168_8d52732c17701266788039431
