Micro_F1,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State,Timestamp,RunID,LogDir,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Integrated_Score
0.4545454545454545,4,infgain,minmax,noAug,RandomUnderSampler,sklearn_SVM,last,0.35,0.1,23,2026-02-22 08:55:24,20260222-075415,log/pimaindians_diabetes/4/infgain/noAug__RandomUnderSampler__minmax/sklearn_SVM,1771718062421_c4b64e6c17717217243014277,0.4545454545454545,0.6956521739130435,0.58,0.4191810344827585,0.7865612648221343,0.4545454545454545,0.3763714733542319,0.4545454545454545,0.4545454545454545,0.507372401867248
0.4675324675324675,4,infgain,minmax,noAug,RandomUnderSampler,DTmodel,last,0.5,0.1,126,2026-02-22 08:55:33,20260222-075415,log/pimaindians_diabetes/4/infgain/noAug__RandomUnderSampler__minmax/DTmodel,1771718062421_c4b64e6c17717217331504996,0.4675324675324675,0.5330112721417068,0.5303703703703704,0.4660916624386944,0.5815923207227555,0.4675324675324675,0.4578070331494989,0.4675324675324675,0.4675324675324675,0.4900951876746992
0.4675324675324675,4,infgain,minmax,noAug,RandomUnderSampler,DTmodel,last,0.35,0.1,126,2026-02-22 08:55:27,20260222-075415,log/pimaindians_diabetes/4/infgain/noAug__RandomUnderSampler__minmax/DTmodel,1771718062421_c4b64e6c17717217273095324,0.4675324675324675,0.5330112721417068,0.5303703703703704,0.4660916624386944,0.5815923207227555,0.4675324675324675,0.4578070331494989,0.4675324675324675,0.4675324675324675,0.4900951876746992
0.4805194805194805,5,biMeanInfgain,standard,noAug,ADASYN,GradientBoosting,last,0.35,0.1,5012,2026-02-22 11:17:34,20260222-075415,log/pimaindians_diabetes/5/biMeanInfgain/noAug__ADASYN__standard/GradientBoosting,1771718062421_c4b64e6c17717302541589727,0.4805194805194805,0.6029713114754098,0.5744444444444444,0.4696969696969696,0.6655578028528848,0.4805194805194805,0.4470680834317198,0.4805194805194805,0.4805194805194805,0.5140199060543694
0.4805194805194805,5,biMaxInfgain,standard,noAug,ADASYN,GradientBoosting,last,0.35,0.1,5012,2026-02-22 10:15:01,20260222-075415,log/pimaindians_diabetes/5/biMaxInfgain/noAug__ADASYN__standard/GradientBoosting,1771718062421_c4b64e6c17717265018348370,0.4805194805194805,0.6029713114754098,0.5744444444444444,0.4696969696969696,0.6655578028528848,0.4805194805194805,0.4470680834317198,0.4805194805194805,0.4805194805194805,0.5140199060543694
