Metric,Mean,Std
Accuracy,0.730531968031968,0.03540170572098495
Macro_Precision,0.7308541029994832,0.03471370898500579
Macro_Recall,0.7451212606837607,0.040698249893521395
Macro_F1,0.7197318763752765,0.03615017672421501
Weighted_Precision,0.7726529984202889,0.0391219605374231
Weighted_Recall,0.730531968031968,0.03540170572098495
Weighted_F1,0.7342432519901749,0.03522138234198695
Micro_Precision,0.730531968031968,0.03540170572098495
Micro_Recall,0.730531968031968,0.03540170572098495
Micro_F1,0.730531968031968,0.03540170572098495
Integrated_Score,0.735171892677958,0.03398886455617655
