Metric,Mean,Std
Accuracy,0.5807754745254745,0.10047227281380947
Macro_Precision,0.6292055687497711,0.06154801075244305
Macro_Recall,0.6070176282051283,0.06197423029831329
Macro_F1,0.550139316980541,0.10024710823112759
Weighted_Precision,0.677913104631825,0.06736090162427685
Weighted_Recall,0.5807754745254745,0.10047227281380947
Weighted_F1,0.5579928773120277,0.12535753372816308
Micro_Precision,0.5807754745254745,0.10047227281380947
Micro_Recall,0.5807754745254745,0.10047227281380947
Micro_F1,0.5807754745254745,0.10047227281380947
Integrated_Score,0.5899436491127475,0.08353489876498595
