Weighted_F1,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State,Timestamp,RunID,LogDir,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.5586261606238556,6,biMeanInfgain,minmax,noAug,ADASYN,LogisticRegression,last,0.35,0.2,42,2026-02-21 04:12:27,20260220-191939,log/pimaindians_diabetes/6/biMeanInfgain/noAug__ADASYN__minmax/LogisticRegression,1771586390261_bd95089d17716183479359304,0.577922077922078,0.712982212982213,0.6707407407407409,0.5727152430955735,0.7906417906417907,0.577922077922078,0.577922077922078,0.577922077922078,0.577922077922078,0.6183065161632197
0.5586261606238556,6,biMaxInfgain,minmax,noAug,ADASYN,LogisticRegression,last,0.35,0.2,42,2026-02-21 01:59:20,20260220-191939,log/pimaindians_diabetes/6/biMaxInfgain/noAug__ADASYN__minmax/LogisticRegression,1771586390261_bd95089d17716103603134835,0.577922077922078,0.712982212982213,0.6707407407407409,0.5727152430955735,0.7906417906417907,0.577922077922078,0.577922077922078,0.577922077922078,0.577922077922078,0.6183065161632197
0.5596809063538877,4,infgain,standard,noAug,ADASYN,DTmodel,last,0.5,0.2,42,2026-02-20 20:47:05,20260220-191939,log/pimaindians_diabetes/4/infgain/noAug__ADASYN__standard/DTmodel,1771586390261_bd95089d17715916255776077,0.564935064935065,0.5122448979591837,0.5116666666666666,0.5113426474070566,0.5555261065465147,0.564935064935065,0.564935064935065,0.564935064935065,0.564935064935065,0.544571326155404
0.5596809063538877,4,infgain,standard,noAug,ADASYN,DTmodel,last,0.35,0.2,42,2026-02-20 20:46:59,20260220-191939,log/pimaindians_diabetes/4/infgain/noAug__ADASYN__standard/DTmodel,1771586390261_bd95089d17715916193788810,0.564935064935065,0.5122448979591837,0.5116666666666666,0.5113426474070566,0.5555261065465147,0.564935064935065,0.564935064935065,0.564935064935065,0.564935064935065,0.544571326155404
0.5614816837838421,4,infgain,minmax,noAug,ADASYN,LogisticRegression,first,0.35,0.2,42,2026-02-20 20:05:47,20260220-191939,log/pimaindians_diabetes/4/infgain/minmax__noAug__ADASYN/LogisticRegression,1771586390261_bd95089d17715891471991524,0.577922077922078,0.7004459308807135,0.6664814814814815,0.57387935805202,0.7746051050398877,0.577922077922078,0.577922077922078,0.577922077922078,0.577922077922078,0.6156262391844185
