Metric,Mean,Std
Accuracy,0.7080928330928331,0.033991815067685206
Macro_Precision,0.6848815906458602,0.03608443884085817
Macro_Recall,0.685787037037037,0.034258014969139716
Macro_F1,0.6824346049722763,0.03367679982586529
Weighted_Precision,0.7147866582704824,0.03199080592353308
Weighted_Recall,0.7080928330928331,0.033991815067685206
Weighted_F1,0.7088744731500628,0.03197417788595008
Micro_Precision,0.7080928330928331,0.033991815067685206
Micro_Recall,0.7080928330928331,0.033991815067685206
Micro_F1,0.7080928330928331,0.03399181506768519
Integrated_Score,0.7004790235508219,0.03314598899320006
