Metric,Mean,Std
Accuracy,0.6899283008658009,0.08518304103754407
Macro_Precision,0.6993647271331325,0.06451864482529511
Macro_Recall,0.7007751414609054,0.07622407707962665
Macro_F1,0.6720292067695476,0.08971943382285723
Weighted_Precision,0.7407947611879908,0.0653283681210557
Weighted_Recall,0.6899283008658009,0.08518304103754407
Weighted_F1,0.687258719450377,0.09741190710272551
Micro_Precision,0.6899283008658009,0.08518304103754407
Micro_Recall,0.6899283008658009,0.08518304103754407
Micro_F1,0.6899283008658009,0.08518304103754405
Integrated_Score,0.6939579722575117,0.07867283570863
