Metric,Mean,Std
Accuracy,0.6851359577922078,0.08949831515172693
Macro_Precision,0.6979140222276174,0.06601738938828568
Macro_Recall,0.6999992283950617,0.07964222208952147
Macro_F1,0.6681664318910226,0.0954673064499173
Weighted_Precision,0.7410936168124476,0.06706126985938334
Weighted_Recall,0.6851359577922078,0.08949831515172692
Weighted_F1,0.6820184960381728,0.1040073532140986
Micro_Precision,0.6851359577922078,0.08949831515172693
Micro_Recall,0.6851359577922078,0.08949831515172693
Micro_F1,0.6851359577922078,0.08949831515172692
Integrated_Score,0.6904828090497749,0.08265527213775717
