Integrated_Score,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State,Timestamp,RunID,LogDir,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1
0.8638692276701034,5,biMeanInfgain,standard,mixup,noImbl,random_forest,last,0.5,0.1,7,2026-02-20 23:12:13,20260220-191939,log/pimaindians_diabetes/5/biMeanInfgain/mixup__noImbl__standard/random_forest,1771586390261_bd95089d17716003332989887,0.8701298701298701,0.8809523809523809,0.8318518518518518,0.8486635220125787,0.8738404452690166,0.8701298701298701,0.8656885567262927,0.8701298701298701,0.8701298701298701,0.8701298701298701
0.851606617748528,5,infgain,minmax,mixup,noImbl,random_forest,last,0.5,0.1,7,2026-02-21 00:00:31,20260220-191939,log/pimaindians_diabetes/5/infgain/mixup__noImbl__minmax/random_forest,1771586390261_bd95089d17716032319591694,0.8571428571428571,0.8450226244343891,0.8388888888888889,0.8417709695497853,0.8561732385261795,0.8571428571428571,0.8565023618264791,0.8571428571428571,0.8571428571428571,0.8571428571428571
0.8500191971843174,6,biMeanInfgain,standard,mixup,TomekLinks,XGBmodel,last,0.5,0.1,7,2026-02-21 04:56:01,20260220-191939,log/pimaindians_diabetes/6/biMeanInfgain/mixup__TomekLinks__standard/XGBmodel,1771586390261_bd95089d17716209611135568,0.8571428571428571,0.8590909090909091,0.8218518518518518,0.8353741496598639,0.8577331759149941,0.8571428571428571,0.8532555879494657,0.8571428571428571,0.8571428571428571,0.8571428571428571
0.8423585481935517,8,noSelect,minmax,mixup,TomekLinks,random_forest,last,0.5,0.1,7,2026-02-21 16:30:31,20260220-191939,log/pimaindians_diabetes/8/noSelect/mixup__TomekLinks__minmax/random_forest,1771586390261_bd95089d17716626312610594,0.8441558441558441,0.8274894810659187,0.845925925925926,0.834051724137931,0.8530445711371378,0.8441558441558441,0.8462830273175102,0.8441558441558441,0.8441558441558441,0.8441558441558441
0.8423585481935517,5,biMaxInfgain,standard,mixup,TomekLinks,XGBmodel,last,0.35,0.1,7,2026-02-20 21:56:44,20260220-191939,log/pimaindians_diabetes/5/biMaxInfgain/mixup__TomekLinks__standard/XGBmodel,1771586390261_bd95089d17715958042606362,0.8441558441558441,0.8274894810659187,0.845925925925926,0.834051724137931,0.8530445711371378,0.8441558441558441,0.8462830273175102,0.8441558441558441,0.8441558441558441,0.8441558441558441
