Metric,Mean,Std
Accuracy,0.6908639971139972,0.08252076330018235
Macro_Precision,0.6993878901502334,0.06240413323761202
Macro_Recall,0.7016862931307375,0.07456515002810664
Macro_F1,0.6732647177685268,0.08762683966792569
Weighted_Precision,0.7410345702852811,0.06324954281956882
Weighted_Recall,0.6908639971139972,0.08252076330018235
Weighted_F1,0.6886294037455176,0.09453597433888304
Micro_Precision,0.6908639971139972,0.08252076330018235
Micro_Recall,0.6908639971139972,0.08252076330018235
Micro_F1,0.6908639971139972,0.08252076330018233
Integrated_Score,0.6948405924293306,0.0761285426377606
