Metric,Mean,Std
Accuracy,0.7164519508269508,0.056068232224912154
Macro_Precision,0.6952522694761676,0.06401450914948867
Macro_Recall,0.682764225229503,0.07266354126458702
Macro_F1,0.6780775931665407,0.07269139684796264
Weighted_Precision,0.7207843717863065,0.060288563008666966
Weighted_Recall,0.7164519508269508,0.056068232224912154
Weighted_F1,0.7095985231478222,0.061386747801322465
Micro_Precision,0.7164519508269508,0.056068232224912154
Micro_Recall,0.7164519508269508,0.056068232224912154
Micro_F1,0.7164519508269507,0.05606823222491215
Integrated_Score,0.7046122844271323,0.06064498557815667
