Metric,Mean,Std
Accuracy,0.6533327783327783,0.11884485303578571
Macro_Precision,0.6919434582400836,0.08121768813391747
Macro_Recall,0.6931891520259575,0.09515179932098954
Macro_F1,0.641115866883507,0.12948900333578325
Weighted_Precision,0.7429159700923754,0.08473549471107802
Weighted_Recall,0.6533327783327783,0.11884485303578571
Weighted_F1,0.6442495330707663,0.1476596477156907
Micro_Precision,0.6533327783327783,0.11884485303578571
Micro_Recall,0.6533327783327783,0.11884485303578571
Micro_F1,0.6533327783327783,0.11884485303578571
Integrated_Score,0.6669427793620938,0.11033069234823603
