Split_Ratio,LogDir,Norm_First,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.2,log/pimaindians_diabetes/8/noSelect/noAUG__noIMB__Standard/sklearn_SVM,False,0.5,2026-01-30 21:13:48,1769764270122_202fd60e,1769764270122_202fd60e17697788280661832,0.735930735930736,0.7116278150260853,0.6859259259259259,0.6934684092516895,0.7279996520010593,0.735930735930736,0.7275386163651243,0.735930735930736,0.735930735930736,0.735930735930736,0.7200786875101234,Last,8,noSelect,noAUG__noIMB__Standard,sklearn_SVM,Standard,noAUG,noIMB
0.2,log/pimaindians_diabetes/7/biMeanInfgain/Standard__mixup__noIMB/GradientBoosting,True,0.5,2026-01-30 19:11:00,1769764270122_202fd60e,1769764270122_202fd60e17697714603674912,0.7186147186147186,0.6896193744039016,0.6839506172839508,0.6862288741168161,0.7149646347798964,0.7186147186147186,0.7163144871334518,0.7186147186147186,0.7186147186147186,0.7186147186147185,0.7066808542802024,First,7,biMeanInfgain,Standard__mixup__noIMB,GradientBoosting,Standard,mixup,noIMB
0.2,log/pimaindians_diabetes/5/infgain/Standard__noAUG__RandomUnderSampler/GradientBoosting,True,0.35,2026-01-30 17:49:44,1769764270122_202fd60e,1769764270122_202fd60e17697665847540438,0.7207792207792206,0.7207792207792206,0.7424074074074074,0.7144089360417475,0.765390453702142,0.7207792207792206,0.727149505516694,0.7207792207792206,0.7207792207792206,0.7207792207792206,0.7274031627343313,First,5,infgain,Standard__noAUG__RandomUnderSampler,GradientBoosting,Standard,noAUG,RandomUnderSampler
0.2,log/pimaindians_diabetes/7/biMeanInfgain/Standard__mixup__noIMB/LogisticRegression,True,0.35,2026-01-30 19:10:57,1769764270122_202fd60e,1769764270122_202fd60e17697714577123754,0.7186147186147186,0.6985545742817028,0.7109259259259259,0.7016860548324275,0.7325985767406853,0.7186147186147186,0.722880102290976,0.7186147186147186,0.7186147186147186,0.7186147186147186,0.7153387187092292,First,7,biMeanInfgain,Standard__mixup__noIMB,LogisticRegression,Standard,mixup,noIMB
0.2,log/pimaindians_diabetes/5/infgain/Standard__noAUG__RandomUnderSampler/DTmodel,True,0.5,2026-01-30 17:49:45,1769764270122_202fd60e,1769764270122_202fd60e17697665856155657,0.7142857142857143,0.6853318250377075,0.6820370370370371,0.6835419390995702,0.7119694031458738,0.7142857142857143,0.7130047236529583,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7031301116492266,First,5,infgain,Standard__noAUG__RandomUnderSampler,DTmodel,Standard,noAUG,RandomUnderSampler
