Micro_F1,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.3246753246753247,log/pimaindians_diabetes/4/biMaxInfgain/Standard__gaussian_noise__ADASYN/DTmodel,True,0.1,0.35,2026-01-30 17:13:52,1769764270122_202fd60e,1769764270122_202fd60e17697644322395927,0.3246753246753247,0.3653508771929824,0.3862962962962962,0.319047619047619,0.3906356801093643,0.3246753246753247,0.3005565862708719,0.3246753246753247,0.3246753246753247,0.3370390460277677,First,4,biMaxInfgain,Standard__gaussian_noise__ADASYN,DTmodel,Standard,gaussian_noise,ADASYN
0.3311688311688311,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__SMOTE__Standard/DTmodel,False,0.2,0.5,2026-01-30 19:03:36,1769764270122_202fd60e,1769764270122_202fd60e17697710160660214,0.3311688311688311,0.3559844879252599,0.3487037037037037,0.3297840875480626,0.3916569945126263,0.3311688311688311,0.338883831341684,0.3311688311688311,0.3311688311688311,0.3424022389151533,Last,7,biMaxInfgain,gaussian_noise__SMOTE__Standard,DTmodel,Standard,gaussian_noise,SMOTE
0.3376623376623376,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.1,0.5,2026-01-30 19:12:13,1769764270122_202fd60e,1769764270122_202fd60e17697715333367556,0.3376623376623376,0.3863636363636363,0.4388888888888889,0.3077736647276572,0.4067296340023612,0.3376623376623376,0.2648086973840542,0.3376623376623376,0.3376623376623376,0.3441505053071804,Last,7,biMeanInfgain,gaussian_noise__ADASYN__Standard,XGBmodel,Standard,gaussian_noise,ADASYN
0.3376623376623376,log/pimaindians_diabetes/6/biMeanInfgain/gaussian_noise__ADASYN__Standard/DTmodel,False,0.1,0.35,2026-01-30 18:15:02,1769764270122_202fd60e,1769764270122_202fd60e17697681022018973,0.3376623376623376,0.3707407407407407,0.3707407407407407,0.3376623376623376,0.4038191438191437,0.3376623376623376,0.3376623376623376,0.3376623376623376,0.3376623376623376,0.3508936988936988,Last,6,biMeanInfgain,gaussian_noise__ADASYN__Standard,DTmodel,Standard,gaussian_noise,ADASYN
0.3376623376623376,log/pimaindians_diabetes/7/biMaxInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,True,0.1,0.35,2026-01-30 19:02:55,1769764270122_202fd60e,1769764270122_202fd60e17697709750729736,0.3376623376623376,0.3355855855855855,0.472962962962963,0.2663926770035493,0.3349128349128348,0.3376623376623377,0.1980925855388772,0.3376623376623376,0.3376623376623376,0.3190838627924373,First,7,biMaxInfgain,Standard__gaussian_noise__ADASYN,XGBmodel,Standard,gaussian_noise,ADASYN
