Metric,Mean,Std
Accuracy,0.6871919746919747,0.08975886293119802
Macro_Precision,0.7027333897088989,0.06136073673272228
Macro_Recall,0.7056513532763533,0.07703247504989268
Macro_F1,0.6705820311891078,0.09654636320147994
Weighted_Precision,0.7469651790246155,0.062475514502530145
Weighted_Recall,0.6871919746919747,0.08975886293119802
Weighted_F1,0.6831383449610374,0.10578159763227661
Micro_Precision,0.6871919746919747,0.08975886293119802
Micro_Recall,0.6871919746919747,0.08975886293119802
Micro_F1,0.6871919746919747,0.08975886293119802
Integrated_Score,0.6934698385002982,0.08223412671002095
