Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Random_State,Scaler,Split_Ratio
Accuracy,0.5468177583173083,0.03598624544277223,0.0,0.11208968442172783,0.0,0.02443938880648884,0.0,0.0,0.03459826184901799,0.0
Macro_F1,0.6116424076083022,0.03666253111788258,0.0,0.12223020266870896,0.0,0.024034823328085465,0.0,0.0,0.03025759742912356,0.0
Macro_Precision,0.5587100677899935,0.07272294901422949,0.0,0.086690290786689,0.0,0.03124669946153836,0.0,0.0,0.0387578503645199,0.0
Macro_Recall,0.6726083307383321,0.047739692503363,0.0,0.07392369843135912,0.0,0.020072749273100363,0.0,0.0,0.027748181281662797,0.0
Weighted_F1,0.5357408241509408,0.032975705103277596,0.0,0.13854081417861355,0.0,0.022369785033837727,0.0,0.0,0.03325423361232063,0.0
Weighted_Precision,0.4843104027291183,0.08478881869633854,0.0,0.10528687026055132,0.0,0.04316404375395692,0.0,0.0,0.04647633810239936,0.0
