,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio
Accuracy,0.7254870129870129,0.7255967412217412,0.7254138608305274,0.7254138608305275,0.7254138608305275,0.7254138608305275,0.7254138608305275,0.7254138608305275,0.7254138608305275
Macro_Precision,0.7065314828488245,0.7070417341972371,0.7061913152832161,0.7061913152832161,0.7061913152832161,0.706191315283216,0.7061913152832161,0.706191315283216,0.7061913152832161
Macro_Recall,0.704105324074074,0.7048429998285323,0.7036135402377687,0.7036135402377687,0.7036135402377687,0.7036135402377686,0.7036135402377687,0.7036135402377687,0.7036135402377687
Macro_F1,0.7002911438715129,0.7007526914478865,0.6999834454872638,0.6999834454872638,0.6999834454872638,0.6999834454872637,0.6999834454872638,0.6999834454872638,0.6999834454872638
Weighted_F1,0.7253492073409864,0.7255760595485844,0.7251979725359212,0.7251979725359211,0.7251979725359211,0.7251979725359212,0.7251979725359212,0.7251979725359212,0.7251979725359211
Weighted_Precision,0.7341387242588991,0.7347978956507658,0.7336992766643216,0.7336992766643214,0.7336992766643214,0.7336992766643214,0.7336992766643216,0.7336992766643216,0.7336992766643214
